# Induced dipole moment in x, y and z direction, all in Rydberg units
# 1 Ry time unit = 2 Hartree a.u. = 0.048377687 fs
# 1 Ry dipole moment unit = sqrt(2) Hartree a.u.
#!BT VERSION                     v2.0.8-274-g813ffda                                         
#!BT DATE                        06-APR-2021_15:54:05_+0200                                  
#!BT SYSID                       [none]                                                      
#!BT NATOMS                      44                                                          
#!BT NTYPES                      4                                                           
#!BT ATOMSPERTYPE                20,2,4,18                                                   
#!BT NELEC                       6.600000E+01,6.600000E+01                                   
#!BT DX                   a0     3.500000E-01                                                
#!BT T_START              t_ry   0.000000E+00                                                
#!BT DT                   t_ry   2.067069E-01                                                
#!BT BOOSTMASK                   global                                                      
#!BT BOOSTENERGY          Ry     1.000000E-07                                                
#!BT BOOSTKVEC                   0.000000E+00,0.000000E+00,1.000000E+00                      
#!BT EXCITATION                  no                                                          
#!BT EXCITMASK                   global                                                      
#!BT NLASER                      0                                                           
#!BT LASERFREQ            Ry                                                                 
#!BT LASERINT             W/cm^2                                                             
#!BT LASEREFIELD          E_ry                                                               
#!BT LASERPOLX                                                                               
#!BT LASERPOLY                                                                               
#!BT LASERPOLZ                                                                               
#!BT LASERSTART           t_ry                                                               
#!BT LASEREND             t_ry                                                               
#!BT OBSERVABLE                  dipole                                                      
#!BT STRIDE                      1                                                           
#!BT MASK                        global1                                                     
#!BT NAREAS                      1                                                           
#!BT AREA                        1                                                           
#!BT SPIN                        tot                                                         
#!BT DIP0                 dip_ry -6.321277E-03,-1.125717E+00,-4.509021E-02                   
#time                 |           x          |           y          |           z          |
 3.199822296249849E+02  1.105733369614640E-04  4.926280713046793E-05  5.651873309353572E-05
 3.201889364916678E+02  1.363261985049234E-04  5.548744541017392E-05  1.221849640443001E-04
 3.203956433583506E+02  1.605224861571941E-04  5.607415746888833E-05  1.868621214648827E-04
 3.206023502250334E+02  1.813815878765812E-04  5.102081570274031E-05  2.498627060853742E-04
 3.208090570917162E+02  1.977995427965527E-04  4.128743784348465E-05  3.104243665145931E-04
 3.210157639583990E+02  2.095705584840239E-04  2.837724463367053E-05  3.674836936048420E-04
 3.212224708250818E+02  2.162368044326063E-04  1.360711512266022E-05  4.205163893111000E-04
 3.214291776917646E+02  2.169803006804930E-04 -1.678448362518736E-06  4.690567386143665E-04
 3.216358845584474E+02  2.114347038084229E-04 -1.570305498876934E-05  5.109344263372548E-04
 3.218425914251302E+02  1.997472198595491E-04 -2.644268902995961E-05  5.430847903126756E-04
 3.220492982918130E+02  1.827079214641409E-04 -3.309005299612089E-05  5.619605554217644E-04
 3.222560051584958E+02  1.615916673691400E-04 -3.648977857007019E-05  5.645805942415261E-04
 3.224627120251786E+02  1.381407975229497E-04 -3.742517546845292E-05  5.510558492463138E-04
 3.226694188918614E+02  1.144616751624751E-04 -3.561636600823981E-05  5.241747208857353E-04
 3.228761257585443E+02  9.246165214684635E-05 -3.047041582848742E-05  4.873536623667407E-04
 3.230828326252271E+02  7.399879123289477E-05 -2.175072875632011E-05  4.434279445082179E-04
 3.232895394919099E+02  6.052831627006722E-05 -1.007366760585882E-05  3.947396374023721E-04
 3.234962463585927E+02  5.246380738625246E-05  2.881973028667772E-06  3.442080762408178E-04
 3.237029532252755E+02  4.960541695954793E-05  1.550842084552251E-05  2.952130939178968E-04
 3.239096600919583E+02  5.160526531047729E-05  2.613421575237140E-05  2.499601282502928E-04
 3.241163669586411E+02  5.777238176887974E-05  3.328264457591601E-05  2.085493198581007E-04
 3.243230738253239E+02  6.668933800106115E-05  3.688108747179619E-05  1.702414085298504E-04
 3.245297806920067E+02  7.651901612144591E-05  3.756164183532640E-05  1.354622261088359E-04
 3.247364875586895E+02  8.536063758870019E-05  3.603714284050596E-05  1.053062102380556E-04
 3.249431944253723E+02  9.106986398230849E-05  3.340320868638891E-05  8.048566262348206E-05
 3.251499012920551E+02  9.190279111853054E-05  3.071790126663032E-05  6.058925885667893E-05
 3.253566081587379E+02  8.651515824713296E-05  2.769109899225519E-05  4.365893552298050E-05
 3.255633150254208E+02  7.389337357266695E-05  2.285303774063330E-05  2.818576013367130E-05
 3.257700218921036E+02  5.450383243106333E-05  1.522302338741177E-05  1.322956901721184E-05
 3.259767287587864E+02  3.004635040032219E-05  5.108114179419587E-06 -2.057188894830086E-06
 3.261834356254691E+02  2.520320871332755E-06 -6.202424006174212E-06 -1.716849006142690E-05
 3.263901424921520E+02 -2.570131581179289E-05 -1.682760366228386E-05 -3.131465333853362E-05
 3.265968493588348E+02 -5.245449722187170E-05 -2.493347318566208E-05 -4.480672641250794E-05
 3.268035562255176E+02 -7.654584122712953E-05 -3.001348582754026E-05 -5.892282273170513E-05
 3.270102630922004E+02 -9.717891766842634E-05 -3.266165628978968E-05 -7.542227574647287E-05
 3.272169699588832E+02 -1.133291296254125E-04 -3.370271503433386E-05 -9.549246250208782E-05
 3.274236768255660E+02 -1.239408208003273E-04 -3.376233948459983E-05 -1.182451795134973E-04
 3.276303836922488E+02 -1.285165312684697E-04 -3.261019093270257E-05 -1.411295503795096E-04
 3.278370905589316E+02 -1.270781912342447E-04 -2.975029701812737E-05 -1.619713009432047E-04
 3.280437974256144E+02 -1.197068869846791E-04 -2.522005974903152E-05 -1.791815390201970E-04
 3.282505042922973E+02 -1.063109585202572E-04 -1.977638410899374E-05 -1.915433363941094E-04
 3.284572111589800E+02 -8.681542533826945E-05 -1.487764215024612E-05 -1.979680214476282E-04
 3.286639180256628E+02 -6.170909733226905E-05 -1.164746099524550E-05 -1.970591899089352E-04
 3.288706248923456E+02 -3.232623073636844E-05 -9.750593736868041E-06 -1.885525331567356E-04
 3.290773317590285E+02 -5.592223493071716E-07 -7.731731850979529E-06 -1.738923433984990E-04
 3.292840386257113E+02  3.171535266535859E-05 -4.092893206575354E-06 -1.553031553020862E-04
 3.294907454923941E+02  6.258796931119231E-05  1.837651053993028E-06 -1.349734542664890E-04
 3.296974523590769E+02  9.015448035728894E-05  9.427202920742062E-06 -1.134706289531370E-04
 3.299041592257597E+02  1.131691384606706E-04  1.714079335224383E-05 -8.974841366007902E-05
 3.301108660924425E+02  1.310865429856008E-04  2.348858853062907E-05 -6.244573300334677E-05
 3.303175729591253E+02  1.435861451635611E-04  2.775099167395823E-05 -3.037386209787246E-05
 3.305242798258081E+02  1.505376447425658E-04  2.975698707285979E-05  6.216127566328888E-06
 3.307309866924909E+02  1.523027444667556E-04  2.919315315197402E-05  4.525541633053354E-05
 3.309376935591737E+02  1.499291607264305E-04  2.591778906602116E-05  8.497982208360150E-05
 3.311444004258565E+02  1.450409860469489E-04  2.050951733045814E-05  1.255995867126408E-04
 3.313511072925393E+02  1.393688931884511E-04  1.429769236604983E-05  1.680618377005727E-04
 3.315578141592221E+02  1.343187520731750E-04  9.298514614730635E-06  2.115304382370384E-04
 3.317645210259050E+02  1.304425398807353E-04  6.788783825761868E-06  2.534018285409237E-04
 3.319712278925878E+02  1.276650108253561E-04  6.444704846231275E-06  2.909936999357723E-04
 3.321779347592706E+02  1.265234440097525E-04  7.549986665189579E-06  3.215711841143276E-04
 3.323846416259533E+02  1.280044411799929E-04  9.764200216366703E-06  3.421783577780210E-04
 3.325913484926362E+02  1.321948624244578E-04  1.283584953393202E-05  3.509015402151233E-04
 3.327980553593190E+02  1.382600705086435E-04  1.627399817905051E-05  3.480930696859175E-04
 3.330047622260018E+02  1.459098900444215E-04  1.955803081177265E-05  3.360017645847174E-04
 3.332114690926846E+02  1.555286861626938E-04  2.178410908837414E-05  3.177035969440245E-04
 3.334181759593674E+02  1.672886237386447E-04  2.164895319434201E-05  2.961591226585333E-04
 3.336248828260502E+02  1.808630826861087E-04  1.870467201303683E-05  2.735033470985110E-04
 3.338315896927330E+02  1.952389023187400E-04  1.352823955702576E-05  2.511747806186806E-04
 3.340382965594158E+02  2.094530496679226E-04  6.866946286265829E-06  2.312141312002386E-04
 3.342450034260986E+02  2.228584512827111E-04 -3.662805692083992E-07  2.165003586750147E-04
 3.344517102927815E+02  2.345669570600201E-04 -7.126203203533521E-06  2.087692511808376E-04
 3.346584171594642E+02  2.437471332630619E-04 -1.272136119756517E-05  2.081110143891882E-04
 3.348651240261470E+02  2.495990131766565E-04 -1.680678127180535E-05  2.138737265192162E-04
 3.350718308928298E+02  2.509112884714251E-04 -1.973880670003147E-05  2.253784751892196E-04
 3.352785377595127E+02  2.465584743419564E-04 -2.235084231760887E-05  2.410360008276782E-04
 3.354852446261955E+02  2.367441006912718E-04 -2.464301407134606E-05  2.577354354156083E-04
 3.356919514928783E+02  2.226201725245187E-04 -2.557155409288470E-05  2.729215770675211E-04
 3.358986583595611E+02  2.045916854251104E-04 -2.385614299482697E-05  2.840816133243967E-04
 3.361053652262439E+02  1.826172922386356E-04 -1.880212494098643E-05  2.871922415656480E-04
 3.363120720929267E+02  1.575807894314846E-04 -1.026932397052427E-05  2.785531016631926E-04
 3.365187789596095E+02  1.316175985658545E-04  1.820568340304973E-06  2.567816491927041E-04
 3.367254858262923E+02  1.073479207581588E-04  1.666952757273243E-05  2.224251377180714E-04
 3.369321926929751E+02  8.681520257329024E-05  3.204892275210369E-05  1.771985341447041E-04
 3.371388995596579E+02  7.039152830930380E-05  4.560240234097179E-05  1.234394061148045E-04
 3.373456064263407E+02  5.663540015084581E-05  5.573496239907882E-05  6.229728218952457E-05
 3.375523132930235E+02  4.388622947782295E-05  6.121138937675852E-05 -5.608804663360945E-06
 3.377590201597063E+02  3.117670584247469E-05  6.092061339657562E-05 -7.767708124946371E-05
 3.379657270263892E+02  1.758464970244653E-05  5.473447715464985E-05 -1.497408066359202E-04
 3.381724338930720E+02  2.231931987198461E-06  4.404019204806708E-05 -2.176598044275266E-04
 3.383791407597548E+02 -1.562518192264190E-05  3.053633998972849E-05 -2.784265884710063E-04
 3.385858476264376E+02 -3.675382747471683E-05  1.545229254595881E-05 -3.301540912316464E-04
 3.387925544931204E+02 -6.129644499198138E-05 -7.897877580820278E-07 -3.718729399967702E-04
 3.389992613598032E+02 -8.840099849266505E-05 -1.773169098462368E-05 -4.037792157603262E-04
 3.392059682264860E+02 -1.169951211070514E-04 -3.320576772725126E-05 -4.266102634347263E-04
 3.394126750931688E+02 -1.465009341462984E-04 -4.501262254197336E-05 -4.416879436058771E-04
 3.396193819598516E+02 -1.765810819838419E-04 -5.273686260220956E-05 -4.511812255414901E-04
 3.398260888265344E+02 -2.072853011820712E-04 -5.720451836532803E-05 -4.568865966588717E-04
 3.400327956932172E+02 -2.389609670765784E-04 -5.961504035778553E-05 -4.596934953976506E-04
 3.402395025599000E+02 -2.714004951053228E-04 -6.085744751671562E-05 -4.605291844721887E-04
 3.404462094265828E+02 -3.035118941522499E-04 -6.155675509700309E-05 -4.603227963447601E-04
 3.406529162932657E+02 -3.334236333474155E-04 -6.158488109364590E-05 -4.606246034894179E-04
 3.408596231599485E+02 -3.593244039162237E-04 -5.945062685897007E-05 -4.628846096544070E-04
 3.410663300266312E+02 -3.804919110795063E-04 -5.344984716182388E-05 -4.659429630974252E-04
 3.412730368933140E+02 -3.970262072502508E-04 -4.279730316381070E-05 -4.682476006216962E-04
 3.414797437599969E+02 -4.089990900031596E-04 -2.789572043226940E-05 -4.698889783197532E-04
 3.416864506266797E+02 -4.162767796897339E-04 -1.046738799215241E-05 -4.708626943291383E-04
 3.418931574933625E+02 -4.185625212621818E-04  6.888494262113909E-06 -4.700559111544822E-04
 3.420998643600453E+02 -4.155794492572609E-04  2.164990482245166E-05 -4.659929772681606E-04
 3.423065712267281E+02 -4.075431164622867E-04  3.253079245091328E-05 -4.572907591139444E-04
 3.425132780934109E+02 -3.953904948248979E-04  3.955921344722668E-05 -4.424161470751586E-04
 3.427199849600937E+02 -3.802176932079593E-04  4.266407697084418E-05 -4.205257046316913E-04
 3.429266918267765E+02 -3.628467458186967E-04  4.153331370537749E-05 -3.922565043856172E-04
 3.431333986934593E+02 -3.439573808235235E-04  3.656321712708355E-05 -3.588381647950528E-04
 3.433401055601421E+02 -3.236487970752497E-04  2.825893615110431E-05 -3.208222492465593E-04
 3.435468124268249E+02 -3.016751604183864E-04  1.682599948016339E-05 -2.778071671052304E-04
 3.437535192935077E+02 -2.783752197877271E-04  3.330440824678149E-06 -2.292977026401577E-04
 3.439602261601905E+02 -2.544427040142043E-04 -1.005666310560649E-05 -1.762929358002097E-04
 3.441669330268734E+02 -2.303021355109748E-04 -2.145822268206921E-05 -1.214536960744833E-04
 3.443736398935562E+02 -2.058848801645722E-04 -3.026589250643141E-05 -6.713583437750748E-05
 3.445803467602390E+02 -1.808129967419822E-04 -3.625963809050781E-05 -1.409017484686748E-05
 3.447870536269218E+02 -1.550324191156409E-04 -3.897443101719134E-05  3.742217720083957E-05
 3.449937604936046E+02 -1.287962653236932E-04 -3.830965110052098E-05  8.660516594208301E-05
 3.452004673602874E+02 -1.024343812292784E-04 -3.446656782979396E-05  1.329930262295095E-04
 3.454071742269702E+02 -7.659448384499806E-05 -2.812168487320577E-05  1.759609215148047E-04
 3.456138810936530E+02 -5.198477419791989E-05 -2.043800334061707E-05  2.139441533958245E-04
 3.458205879603358E+02 -2.886455863749908E-05 -1.246157560275130E-05  2.465141931916118E-04
 3.460272948270186E+02 -6.949729481144779E-06 -4.827500917459204E-06  2.751022368781136E-04
 3.462340016937014E+02  1.383631602348574E-05  1.903142596404450E-06  3.011885679173459E-04
 3.464407085603842E+02  3.301504417903712E-05  6.908306208863735E-06  3.252005813953046E-04
 3.466474154270670E+02  5.037860530584734E-05  9.741120319262109E-06  3.464060020330686E-04
 3.468541222937499E+02  6.594731543767534E-05  9.996449575222499E-06  3.639731924372017E-04
 3.470608291604327E+02  8.034292715554132E-05  7.629564233946340E-06  3.782949065951197E-04
 3.472675360271155E+02  9.475589485443119E-05  4.233863950098282E-06  3.899372888387515E-04
 3.474742428937982E+02  1.091332135114585E-04  2.000790064737856E-06  3.979958719921364E-04
 3.476809497604811E+02  1.226301723599400E-04  2.082175636353156E-06  4.004872998403242E-04
 3.478876566271639E+02  1.351501130439289E-04  4.474388428876708E-06  3.959417711454638E-04
 3.480943634938467E+02  1.477443522868880E-04  8.801502925592786E-06  3.841155345866987E-04
 3.483010703605295E+02  1.617985451990113E-04  1.439519851254012E-05  3.653996189981329E-04
 3.485077772272123E+02  1.775480645019199E-04  2.009366818422897E-05  3.402749870122512E-04
 3.487144840938951E+02  1.932769126816499E-04  2.447236051827950E-05  3.096686532385595E-04
 3.489211909605779E+02  2.059238598999492E-04  2.629374453633204E-05  2.749626533181809E-04
 3.491278978272607E+02  2.136573149879341E-04  2.575467052157165E-05  2.370925929951195E-04
 3.493346046939435E+02  2.167981530445508E-04  2.382562026004287E-05  1.971266481299305E-04
 3.495413115606264E+02  2.166184497848205E-04  2.081741946291515E-05  1.565688948851410E-04
 3.497480184273091E+02  2.142526362105017E-04  1.693987004625086E-05  1.152162210662014E-04
 3.499547252939919E+02  2.100885653691731E-04  1.314493699222652E-05  7.180784598903589E-05
 3.501614321606747E+02  2.040643341570713E-04  1.067029499468575E-05  2.672967734724391E-05
 3.503681390273576E+02  1.960241007277330E-04  9.836781383887327E-06 -1.830658930947887E-05
 3.505748458940404E+02  1.856128415364247E-04  1.014396590814926E-05 -6.095909763741830E-05
 3.507815527607232E+02  1.723293127420082E-04  1.065208572570420E-05 -9.888425687490376E-05
 3.509882596274060E+02  1.559482084271500E-04  1.070923555013259E-05 -1.308491011608667E-04
 3.511949664940888E+02  1.366500140519674E-04  1.034139523481414E-05 -1.568428046522310E-04
 3.514016733607716E+02  1.155492201332922E-04  9.537046813168359E-06 -1.774565152369220E-04
 3.516083802274544E+02  9.470112522077904E-05  8.195686584944184E-06 -1.934910148082003E-04
 3.518150870941372E+02  7.595384694810380E-05  5.918325695075666E-06 -2.062315533451695E-04
 3.520217939608200E+02  6.012552531271375E-05  2.264238399662943E-06 -2.169815041187309E-04
 3.522285008275028E+02  4.701942186204414E-05 -2.387959939786910E-06 -2.258680963454565E-04
 3.524352076941856E+02  3.567032472734377E-05 -7.632496906495589E-06 -2.322656856885708E-04
 3.526419145608684E+02  2.502332997688945E-05 -1.363457115433064E-05 -2.356988839065724E-04
 3.528486214275512E+02  1.480413031880890E-05 -2.007906266054960E-05 -2.355458111399228E-04
 3.530553282942341E+02  5.002521661176540E-06 -2.590991568096612E-05 -2.310106125195596E-04
 3.532620351609169E+02 -4.606705379093558E-06 -3.026678344575373E-05 -2.225480643361921E-04
 3.534687420275997E+02 -1.374423795705380E-05 -3.247525118421635E-05 -2.124234174238487E-04
 3.536754488942825E+02 -2.191379590074389E-05 -3.159252649509448E-05 -2.025294729166710E-04
 3.538821557609653E+02 -2.892853249877522E-05 -2.738235056698457E-05 -1.934375512131700E-04
 3.540888626276481E+02 -3.471724942775110E-05 -2.066572420988955E-05 -1.850708880915472E-04
 3.542955694943309E+02 -3.934556689767776E-05 -1.263392633954474E-05 -1.767240937090298E-04
 3.545022763610137E+02 -4.272264695289775E-05 -4.585663966771847E-06 -1.671421807048351E-04
 3.547089832276965E+02 -4.429515561266747E-05  2.596978803115491E-06 -1.548201164525490E-04
 3.549156900943793E+02 -4.355418869443975E-05  8.424487822233928E-06 -1.385103644581664E-04
 3.551223969610621E+02 -4.107293430419788E-05  1.243570221154400E-05 -1.180079503894718E-04
 3.553291038277449E+02 -3.766333155464079E-05  1.448751260668679E-05 -9.431688866434057E-05
 3.555358106944277E+02 -3.295898427871282E-05  1.495886864599782E-05 -6.878605043259683E-05
 3.557425175611106E+02 -2.582908488670422E-05  1.456039820113553E-05 -4.243281088223833E-05
 3.559492244277934E+02 -1.555760282014648E-05  1.402964265828643E-05 -1.541227554136687E-05
 3.561559312944761E+02 -2.558689609163771E-06  1.397894157384449E-05  1.319382360653876E-05
 3.563626381611589E+02  1.213303108566453E-05  1.461486043341509E-05  4.420611403226082E-05
 3.565693450278418E+02  2.736587587457914E-05  1.551256178489169E-05  7.763335302722607E-05
 3.567760518945246E+02  4.244073267401817E-05  1.612494814828835E-05  1.133866435504491E-04
 3.569827587612074E+02  5.760931871395120E-05  1.612368476733295E-05  1.517724813717425E-04
 3.571894656278902E+02  7.360629031355308E-05  1.545843005001935E-05  1.925234662371184E-04
 3.573961724945730E+02  9.122210734301920E-05  1.388667610857652E-05  2.340231937289564E-04
 3.576028793612558E+02  1.108211478218152E-04  1.078257520492620E-05  2.744900885862447E-04
 3.578095862279386E+02  1.316165350898693E-04  6.276831824525431E-06  3.128939157480901E-04
 3.580162930946214E+02  1.519892809701559E-04  1.359174385262563E-06  3.492837843731902E-04
 3.582229999613042E+02  1.702543604701181E-04 -2.995359031476852E-06  3.841867995272794E-04
 3.584297068279870E+02  1.851171696598238E-04 -6.061381172317581E-06  4.177475310220211E-04
 3.586364136946698E+02  1.959167888344882E-04 -7.342290201828305E-06  4.503411075826233E-04
 3.588431205613526E+02  2.023507831148946E-04 -6.879732739939470E-06  4.822731037537401E-04
 3.590498274280354E+02  2.047864298843306E-04 -5.615039882167494E-06  5.127538716999114E-04
 3.592565342947183E+02  2.043589944034016E-04 -4.821793216258641E-06  5.400562249508536E-04
 3.594632411614011E+02  2.022410377093319E-04 -5.324130714079445E-06  5.613985695348822E-04
 3.596699480280839E+02  1.994052389437846E-04 -7.410098026960910E-06  5.730206923803896E-04
 3.598766548947667E+02  1.964527818616758E-04 -1.071831875654183E-05  5.721963365534419E-04
 3.600833617614495E+02  1.935960310006602E-04 -1.425990411596523E-05  5.581630936963636E-04
 3.602900686281323E+02  1.913250781110940E-04 -1.712590806790537E-05  5.313858657456372E-04
 3.604967754948151E+02  1.905987226619183E-04 -1.858229655815613E-05  4.927472669057492E-04
 3.607034823614979E+02  1.921133980147044E-04 -1.758890177283590E-05  4.430519736933480E-04
 3.609101892281807E+02  1.961638024945579E-04 -1.322709561835111E-05  3.840869589602294E-04
 3.611168960948635E+02  2.027082949877376E-04 -5.439089797887320E-06  3.188333668939641E-04
 3.613236029615463E+02  2.107551078837254E-04  4.857409218406161E-06  2.502317976287097E-04
 3.615303098282291E+02  2.184404547802346E-04  1.644220648056027E-05  1.812355885804640E-04
 3.617370166949119E+02  2.242147680603891E-04  2.804266556966084E-05  1.149319366109541E-04
 3.619437235615948E+02  2.272244931685267E-04  3.775562716445968E-05  5.478358300271824E-05
 3.621504304282776E+02  2.265848667792397E-04  4.386014431467800E-05  4.214355671924852E-06
 3.623571372949604E+02  2.217226346105392E-04  4.610023929307872E-05 -3.468966194690448E-05
 3.625638441616431E+02  2.126487997468974E-04  4.508767037703088E-05 -6.180740228510506E-05
 3.627705510283260E+02  1.997491402045155E-04  4.154947269330300E-05 -7.898011161836666E-05
 3.629772578950088E+02  1.833357496366728E-04  3.598625858813875E-05 -8.796259431120834E-05
 3.631839647616916E+02  1.629874006714065E-04  2.851253044622304E-05 -8.884101610028006E-05
 3.633906716283744E+02  1.384582306975463E-04  1.965479778931467E-05 -8.259662023987757E-05
 3.635973784950572E+02  1.097912388156189E-04  1.081943639635874E-05 -7.259830073058637E-05
 3.638040853617400E+02  7.625731574469052E-05  3.700788305804892E-06 -6.340523981106932E-05
 3.640107922284228E+02  3.729458704930435E-05 -5.067473289877000E-07 -5.981239539833150E-05
 3.642174990951056E+02 -6.174469715572277E-06 -1.753488342526310E-06 -6.441344686493322E-05
 3.644242059617884E+02 -5.210106962180976E-05 -9.486527674518186E-07 -7.745161309062609E-05
 3.646309128284713E+02 -9.894083165212699E-05  4.495568393103611E-07 -9.877471689069550E-05
 3.648376196951540E+02 -1.463678437760470E-04  6.614469845178661E-07 -1.275312838970727E-04
 3.650443265618368E+02 -1.942573707300679E-04 -1.380217334645550E-06 -1.624558388447078E-04
 3.652510334285196E+02 -2.424691139500876E-04 -5.299421096616186E-06 -2.024382945681816E-04
 3.654577402952025E+02 -2.908019629002797E-04 -9.948824553074331E-06 -2.466438413617766E-04
 3.656644471618853E+02 -3.383998787501548E-04 -1.454038253911882E-05 -2.942891231840772E-04
 3.658711540285681E+02 -3.835451401283723E-04 -1.907222015939958E-05 -3.438194914520548E-04
 3.660778608952509E+02 -4.240647149464918E-04 -2.371956910240947E-05 -3.937246650651469E-04
 3.662845677619337E+02 -4.581691143409825E-04 -2.815535573152950E-05 -4.425284326467008E-04
 3.664912746286165E+02 -4.844512565139285E-04 -3.229745650767946E-05 -4.877262321209413E-04
 3.666979814952993E+02 -5.017625264915138E-04 -3.669128969652213E-05 -5.266818183297314E-04
 3.669046883619821E+02 -5.100149594045181E-04 -4.125034676771833E-05 -5.579199019487835E-04
 3.671113952286649E+02 -5.104461923403887E-04 -4.476311895285079E-05 -5.809603594573304E-04
 3.673181020953477E+02 -5.051838341496593E-04 -4.578127291532397E-05 -5.953067584786101E-04
 3.675248089620305E+02 -4.967686688135955E-04 -4.345703173846971E-05 -6.006481081824791E-04
 3.677315158287133E+02 -4.871676465502493E-04 -3.802838586186574E-05 -5.971600514343908E-04
 3.679382226953961E+02 -4.766615580802172E-04 -3.026659133364973E-05 -5.846029191458463E-04
 3.681449295620790E+02 -4.642936680193232E-04 -2.109748989198579E-05 -5.632570270315898E-04
 3.683516364287618E+02 -4.490293725046444E-04 -1.172470074850551E-05 -5.345630494017206E-04
 3.685583432954446E+02 -4.301304065291193E-04 -3.075796757290306E-06 -4.995211222087181E-04
 3.687650501621274E+02 -4.076727066181550E-04  4.281877668432799E-06 -4.593906971018663E-04
 3.689717570288102E+02 -3.822505215570005E-04  9.832093008643739E-06 -4.168718314932346E-04
 3.691784638954930E+02 -3.545988478646451E-04  1.309711811403602E-05 -3.742919803387396E-04
 3.693851707621758E+02 -3.258142276086331E-04  1.344688421811568E-05 -3.325995121971279E-04
 3.695918776288586E+02 -2.966201646313303E-04  1.063227740849548E-05 -2.921638208706473E-04
 3.697985844955414E+02 -2.675920181907515E-04  6.294245520122033E-06 -2.531981056521221E-04
 3.700052913622242E+02 -2.395291245377530E-04  3.471215399342142E-06 -2.157664352275268E-04
 3.702119982289070E+02 -2.126423960051157E-04  3.969509858592346E-06 -1.793625267561966E-04
 3.704187050955898E+02 -1.862450929683256E-04  6.945293939519814E-06 -1.432206945689088E-04
 3.706254119622726E+02 -1.588875164196387E-04  1.025195074055851E-05 -1.067552486438209E-04
 3.708321188289555E+02 -1.292674923352426E-04  1.228006985343200E-05 -6.865215282536585E-05
 3.710388256956383E+02 -9.674309672250483E-05  1.183943382065955E-05 -2.691967660082423E-05
 3.712455325623210E+02 -6.110483890225948E-05  8.123390859982038E-06  1.906954031041103E-05
 3.714522394290038E+02 -2.301833569703319E-05  1.668255270592667E-06  6.768023073721458E-05
 3.716589462956867E+02  1.658201475098625E-05 -6.199883523017036E-06  1.157990107039999E-04
 3.718656531623695E+02  5.698751969943506E-05 -1.429128270813429E-05  1.602648678749249E-04
 3.720723600290523E+02  9.754554523091260E-05 -2.147043562250595E-05  1.991747732832810E-04
 3.722790668957351E+02  1.376430044020584E-04 -2.715458790158998E-05  2.320719807441113E-04
 3.724857737624179E+02  1.766299335248748E-04 -3.126394798180776E-05  2.592598356633211E-04
 3.726924806291007E+02  2.134543128109847E-04 -3.342339458423105E-05  2.811632120968133E-04
 3.728991874957835E+02  2.459857244589969E-04 -3.272470891380053E-05  2.978184177307303E-04
 3.731058943624663E+02  2.720242345657670E-04 -2.833140923796940E-05  3.083177467905207E-04
 3.733126012291491E+02  2.907089946562781E-04 -2.031874862229444E-05  3.118667930550392E-04
 3.735193080958319E+02  3.018818267332005E-04 -9.626452430522292E-06  3.085623195210468E-04
 3.737260149625147E+02  3.050758926052563E-04  2.396440903496000E-06  2.991232212305531E-04
 3.739327218291975E+02  3.004157544581193E-04  1.413662294269535E-05  2.856494131201828E-04
 3.741394286958803E+02  2.895400415073145E-04  2.396086611544668E-05  2.708478953473634E-04
 3.743461355625632E+02  2.750590875029079E-04  3.081476205735179E-05  2.564970983790354E-04
 3.745528424292460E+02  2.597990668479055E-04  3.455284922293522E-05  2.431515698638892E-04
 3.747595492959288E+02  2.461055817236752E-04  3.545701469320761E-05  2.300374451644147E-04
 3.749662561626116E+02  2.354381031557133E-04  3.358958610832907E-05  2.159782628571930E-04
 3.751729630292944E+02  2.281658717488118E-04  2.907330736467983E-05  2.003266920666130E-04
 3.753796698959772E+02  2.237564338718771E-04  2.240283327603620E-05  1.822855685761904E-04
 3.755863767626600E+02  2.215518788431037E-04  1.444254642257725E-05  1.606969412736442E-04
 3.757930836293428E+02  2.210767507008693E-04  6.621021386932213E-06  1.352876801106739E-04
 3.759997904960256E+02  2.217780238997647E-04  3.164918673803641E-07  1.072127385919400E-04
 3.762064973627084E+02  2.229684071279716E-04 -3.873281376076676E-06  7.827799462025581E-05
 3.764132042293912E+02  2.235933989141771E-04 -5.803580161556354E-06  4.973125044143573E-05
 3.766199110960740E+02  2.222125567848815E-04 -5.654318186776308E-06  2.222531321616206E-05
 3.768266179627568E+02  2.179162388762012E-04 -3.865553319659654E-06 -2.550798478932748E-06
 3.770333248294397E+02  2.105491753780957E-04 -4.265425719296445E-07 -2.277247986890579E-05
 3.772400316961225E+02  2.003562261698091E-04  4.423359588612286E-06 -3.810100906840447E-05
 3.774467385628053E+02  1.878251295623478E-04  9.202318329348813E-06 -4.858723886359134E-05
 3.776534454294880E+02  1.733134526303720E-04  1.247732275033719E-05 -5.429269700241851E-05
 3.778601522961709E+02  1.570902873071715E-04  1.386632803113130E-05 -5.520850409872907E-05
 3.780668591628537E+02  1.393361477842799E-04  1.350766485264110E-05 -5.159676340328601E-05
 3.782735660295365E+02  1.200341689963436E-04  1.196981371665018E-05 -4.494602403695702E-05
 3.784802728962193E+02  9.949667237996781E-05  1.021028928982481E-05 -3.720082684395554E-05
 3.786869797629021E+02  7.853379877004272E-05  9.150483470499182E-06 -2.965048605791526E-05
