# Induced dipole moment in x, y and z direction, all in Rydberg units
# 1 Ry time unit = 2 Hartree a.u. = 0.048377687 fs
# 1 Ry dipole moment unit = sqrt(2) Hartree a.u.
#!BT VERSION                     v2.0.10                                                     
#!BT DATE                        06-OCT-2021_17:28:04_+0200                                  
#!BT SYSID                       [none]                                                      
#!BT NATOMS                      58                                                          
#!BT NTYPES                      5                                                           
#!BT ATOMSPERTYPE                28,2,4,22,2                                                 
#!BT NELEC                       9.000000E+01,9.000000E+01                                   
#!BT DX                   a0     3.500000E-01                                                
#!BT T_START              t_ry   0.000000E+00                                                
#!BT DT                   t_ry   2.067069E-01                                                
#!BT BOOSTMASK                   global                                                      
#!BT BOOSTENERGY          Ry     1.000000E-07                                                
#!BT BOOSTKVEC                   7.071068E-01,7.071068E-01,0.000000E+00                      
#!BT EXCITATION                  no                                                          
#!BT EXCITMASK                   global                                                      
#!BT NLASER                      0                                                           
#!BT LASERFREQ            Ry                                                                 
#!BT LASERINT             W/cm^2                                                             
#!BT LASEREFIELD          E_ry                                                               
#!BT LASERPOLX                                                                               
#!BT LASERPOLY                                                                               
#!BT LASERPOLZ                                                                               
#!BT LASERSTART           t_ry                                                               
#!BT LASEREND             t_ry                                                               
#!BT OBSERVABLE                  dipole                                                      
#!BT STRIDE                      1                                                           
#!BT MASK                        global1                                                     
#!BT NAREAS                      1                                                           
#!BT AREA                        1                                                           
#!BT SPIN                        tot                                                         
#!BT DIP0                 dip_ry 4.689004E-02,-3.801881E-01,-2.442345E-02                    
#time                 |           x          |           y          |           z          |
 1.247682647297422E+03  3.370434434398772E-04 -5.142218600251436E-05 -2.238409322351184E-04
 1.247889354164105E+03  3.497086922426215E-04 -4.480106224791225E-05 -2.000358964438682E-04
 1.248096061030788E+03  3.618899629997674E-04 -3.613802395718846E-05 -1.758643194498186E-04
 1.248302767897471E+03  3.719221954871718E-04 -2.776083786748540E-05 -1.527198967616467E-04
 1.248509474764153E+03  3.794409268353255E-04 -2.191773687831855E-05 -1.317316045481055E-04
 1.248716181630836E+03  3.848907136175458E-04 -2.004628341534254E-05 -1.136213749576391E-04
 1.248922888497519E+03  3.884499864479848E-04 -2.242967833704368E-05 -9.825900741587679E-05
 1.249129595364202E+03  3.895008864090929E-04 -2.820831480432329E-05 -8.495859221434310E-05
 1.249336302230884E+03  3.873034192286295E-04 -3.524036561664001E-05 -7.299236391377154E-05
 1.249543009097567E+03  3.820652342418282E-04 -3.994595501882747E-05 -6.219370357428422E-05
 1.249749715964250E+03  3.739321522040207E-04 -3.935975612673337E-05 -5.319577082452467E-05
 1.249956422830933E+03  3.624113639419599E-04 -3.277197729900649E-05 -4.684786752944675E-05
 1.250163129697616E+03  3.481162668006535E-04 -2.144591500136128E-05 -4.349149550431433E-05
 1.250369836564299E+03  3.328085050018081E-04 -7.759862141354379E-06 -4.282220478296281E-05
 1.250576543430981E+03  3.183128500580390E-04  5.580091926749020E-06 -4.421291236226046E-05
 1.250783250297664E+03  3.057115067105765E-04  1.629001479908077E-05 -4.701308495802872E-05
 1.250989957164347E+03  2.945348486833935E-04  2.287205668066727E-05 -5.099468216386571E-05
 1.251196664031030E+03  2.832218192916555E-04  2.504294534289020E-05 -5.615154846694975E-05
 1.251403370897713E+03  2.702079189904061E-04  2.346887262616448E-05 -6.176845158445063E-05
 1.251610077764396E+03  2.548587680567468E-04  1.914300252531254E-05 -6.647699436399673E-05
 1.251816784631078E+03  2.374627964314979E-04  1.356263116347733E-05 -6.918395488475157E-05
 1.252023491497761E+03  2.186166067614861E-04  8.454671380109247E-06 -6.937157284991544E-05
 1.252230198364444E+03  1.987625021030032E-04  5.681654000555536E-06 -6.663831312970700E-05
 1.252436905231127E+03  1.782244309858350E-04  6.532294556160778E-06 -6.034670867169009E-05
 1.252643612097809E+03  1.580995171456684E-04  1.140768097929179E-05 -5.009981640942407E-05
 1.252850318964492E+03  1.401228475596816E-04  1.936513347561286E-05 -3.594890075761178E-05
 1.253057025831175E+03  1.252886562095046E-04  2.742026895041771E-05 -1.848414885264812E-05
 1.253263732697858E+03  1.134151230287039E-04  3.213650810712787E-05  1.232315020055497E-06
 1.253470439564541E+03  1.039862051205181E-04  3.169567530764139E-05  2.231052658357296E-05
 1.253677146431223E+03  9.666119231048487E-05  2.615255202659261E-05  4.388206386370108E-05
 1.253883853297906E+03  9.088399266043989E-05  1.638372465034843E-05  6.443658833840682E-05
 1.254090560164589E+03  8.592220168798792E-05  3.475935336505476E-06  8.247748607214181E-05
 1.254297267031272E+03  8.136187609683598E-05 -1.075198578137648E-05  9.715102784595836E-05
 1.254503973897955E+03  7.703023916982854E-05 -2.403807345890963E-05  1.078467917345304E-04
 1.254710680764638E+03  7.235865415399639E-05 -3.442955432664263E-05  1.141734556613441E-04
 1.254917387631320E+03  6.614142254785654E-05 -4.033084496851691E-05  1.162657271038536E-04
 1.255124094498003E+03  5.727023340341975E-05 -4.061389657772363E-05  1.143370340205563E-04
 1.255330801364686E+03  4.508628253700048E-05 -3.488783020877406E-05  1.083755561084518E-04
 1.255537508231369E+03  2.896881333370321E-05 -2.427114601627478E-05  9.888708133576340E-05
 1.255744215098052E+03  7.930812648104801E-06 -1.141197156173668E-05  8.691811005354100E-05
 1.255950921964734E+03 -1.894515983991152E-05  3.876490893839346E-07  7.313121651836285E-05
 1.256157628831417E+03 -5.168077181937070E-05  8.285532706930887E-06  5.804532935063667E-05
 1.256364335698100E+03 -8.896786376565158E-05  1.043177870163614E-05  4.241039507002844E-05
 1.256571042564783E+03 -1.279305236552217E-04  6.174545026993439E-06  2.700437567037736E-05
 1.256777749431466E+03 -1.653790463804414E-04 -3.744823807882991E-06  1.295634363409487E-05
 1.256984456298148E+03 -1.985352956245662E-04 -1.711188621239534E-05  1.721838153081329E-06
 1.257191163164831E+03 -2.251396447023601E-04 -3.098988068822583E-05 -5.543239793039806E-06
 1.257397870031514E+03 -2.438782119809704E-04 -4.286168179223893E-05 -8.350110655173243E-06
 1.257604576898197E+03 -2.538993863647546E-04 -5.058957860065716E-05 -6.727160892925493E-06
 1.257811283764880E+03 -2.544383631094965E-04 -5.228056202044584E-05 -1.259158393072946E-06
 1.258017990631562E+03 -2.456541968998346E-04 -4.667153711679362E-05  6.828476495572555E-06
 1.258224697498245E+03 -2.294372864603128E-04 -3.426473018169895E-05  1.607494510518642E-05
 1.258431404364928E+03 -2.084852704993048E-04 -1.729660678440048E-05  2.509745147368653E-05
 1.258638111231611E+03 -1.854902123932384E-04  1.310850732183511E-06  3.273523869508702E-05
 1.258844818098294E+03 -1.631122081994507E-04  1.852455328676950E-05  3.809521071299407E-05
 1.259051524964977E+03 -1.439257202161676E-04  3.251018462230304E-05  4.059291342519561E-05
 1.259258231831659E+03 -1.304489149479698E-04  4.273489191541913E-05  4.015753365264538E-05
 1.259464938698342E+03 -1.244066127627369E-04  4.910765540844242E-05  3.733907872206441E-05
 1.259671645565025E+03 -1.266196651646123E-04  5.196006320884461E-05  3.277779944850859E-05
 1.259878352431708E+03 -1.371684912262056E-04  5.199311606429724E-05  2.663945259499811E-05
 1.260085059298390E+03 -1.551457476141396E-04  5.023016280197856E-05  1.930681571627596E-05
 1.260291766165073E+03 -1.785794565175719E-04  4.798062366390132E-05  1.197980138537350E-05
 1.260498473031756E+03 -2.046644896368105E-04  4.620060442134255E-05  5.840675695423236E-06
 1.260705179898439E+03 -2.310202282792204E-04  4.486374043816133E-05  1.055844334123257E-06
 1.260911886765122E+03 -2.564806256184840E-04  4.307738191772215E-05 -3.031675523797184E-06
 1.261118593631805E+03 -2.804980099376173E-04  3.978524207548517E-05 -6.851634954219837E-06
 1.261325300498487E+03 -3.023931232007532E-04  3.437356558966265E-05 -1.009835479923518E-05
 1.261532007365170E+03 -3.209392304055203E-04  2.705467655039762E-05 -1.225473780426187E-05
 1.261738714231853E+03 -3.345107379014028E-04  1.908680597584311E-05 -1.291057654290162E-05
 1.261945421098536E+03 -3.417006378956047E-04  1.194681715993573E-05 -1.142436333852886E-05
 1.262152127965219E+03 -3.415965897736670E-04  6.396710942824235E-06 -7.241495037332152E-06
 1.262358834831902E+03 -3.338754215415837E-04  2.005817477501726E-06 -6.125575215294721E-07
 1.262565541698584E+03 -3.188202645825061E-04 -2.388731502989128E-06  7.652277271272268E-06
 1.262772248565267E+03 -2.969820695948658E-04 -7.188187316931050E-06  1.723312173977642E-05
 1.262978955431950E+03 -2.685602643913571E-04 -1.190318424748593E-05  2.884024773749938E-05
 1.263185662298633E+03 -2.341377192548941E-04 -1.558009117003101E-05  4.306612322580589E-05
 1.263392369165315E+03 -1.954430310870392E-04 -1.749385652843882E-05  5.874504014782150E-05
 1.263599076031998E+03 -1.548188090076882E-04 -1.785488784894484E-05  7.323331039219699E-05
 1.263805782898681E+03 -1.143664580665060E-04 -1.658427568779208E-05  8.437149178881082E-05
 1.264012489765364E+03 -7.553776698713405E-05 -1.292953141290853E-05  9.161288443255977E-05
 1.264219196632047E+03 -3.961277710935046E-05 -6.751290587858616E-06  9.504555666160763E-05
 1.264425903498729E+03 -7.592162227669508E-06  1.060756326554113E-06  9.447729913679773E-05
 1.264632610365412E+03  1.976727382541760E-05  8.935086536265846E-06  8.983736014005206E-05
 1.264839317232095E+03  4.127083543816606E-05  1.580328939798648E-05  8.151182202826082E-05
 1.265046024098778E+03  5.512390270255574E-05  2.095750577252309E-05  7.009649254171441E-05
 1.265252730965461E+03  5.949908879056276E-05  2.322431830170668E-05  5.652855324054726E-05
 1.265459437832144E+03  5.396918888946056E-05  2.166581368334697E-05  4.234036425681403E-05
 1.265666144698826E+03  4.017423555278260E-05  1.617622122884743E-05  2.962169013427315E-05
 1.265872851565509E+03  2.122688135616085E-05  7.859721749603477E-06  2.048092758819356E-05
 1.266079558432192E+03  7.915568115968163E-07 -1.125417510072779E-06  1.605893183531659E-05
 1.266286265298875E+03 -1.817975726957355E-05 -8.399087416177675E-06  1.641618957851088E-05
 1.266492972165558E+03 -3.420726500463073E-05 -1.227476564236163E-05  2.118621218354447E-05
 1.266699679032240E+03 -4.690823658895504E-05 -1.209420444431286E-05  3.007980419105979E-05
 1.266906385898923E+03 -5.663638785358138E-05 -8.298891908786743E-06  4.259776174559554E-05
 1.267113092765606E+03 -6.428436217138789E-05 -2.886039216831726E-06  5.767593763017845E-05
 1.267319799632289E+03 -7.048212704731383E-05  1.515146696551284E-06  7.360022972193597E-05
 1.267526506498971E+03 -7.466592717560866E-05  3.962725229067487E-06  8.847838931851787E-05
 1.267733213365654E+03 -7.566037119367819E-05  5.605229974281478E-06  1.010747646264347E-04
 1.267939920232337E+03 -7.297309033822003E-05  8.009500217787124E-06  1.103058218783134E-04
 1.268146627099020E+03 -6.666382203599636E-05  1.165908563016682E-05  1.149355865761245E-04
 1.268353333965703E+03 -5.721886312089197E-05  1.610572305538183E-05  1.144965746783522E-04
 1.268560040832386E+03 -4.614134400208331E-05  2.071286368815484E-05  1.098449083696829E-04
 1.268766747699068E+03 -3.516058670988836E-05  2.458181745329524E-05  1.027031721582486E-04
 1.268973454565751E+03 -2.518137350250582E-05  2.616161722945876E-05  9.475191541547315E-05
 1.269180161432434E+03 -1.669252574572344E-05  2.406628777218422E-05  8.681830786857331E-05
 1.269386868299117E+03 -9.992481169097955E-06  1.863992453171592E-05  7.927671650177423E-05
 1.269593575165800E+03 -4.996111089825006E-06  1.187717122569376E-05  7.240016993486156E-05
 1.269800282032483E+03 -6.715253713235336E-07  6.140725966219396E-06  6.649664309545805E-05
 1.270006988899165E+03  4.796170018438184E-06  2.996031633006879E-06  6.209964406037397E-05
 1.270213695765848E+03  1.280055053212020E-05  3.073335082370843E-06  5.927602185910874E-05
 1.270420402632531E+03  2.405923950708766E-05  6.384987757401817E-06  5.782307400929720E-05
 1.270627109499214E+03  3.843934847712338E-05  1.215230472584317E-05  5.755023487347133E-05
 1.270833816365896E+03  5.484835981848374E-05  1.888925801668551E-05  5.825441983040719E-05
 1.271040523232579E+03  7.113939026066884E-05  2.439284149102772E-05  5.971967281896348E-05
 1.271247230099262E+03  8.454491811136361E-05  2.630269402598140E-05  6.135512983250838E-05
 1.271453936965945E+03  9.302885214289291E-05  2.356743082632118E-05  6.237153868537265E-05
 1.271660643832628E+03  9.563697752210110E-05  1.677812944905765E-05  6.214211595872293E-05
 1.271867350699310E+03  9.212607044394722E-05  7.454017639130228E-06  5.989189901724548E-05
 1.272074057565993E+03  8.289682222175493E-05 -2.743712746777760E-06  5.502261338246814E-05
 1.272280764432676E+03  6.918198389446739E-05 -1.199366780046951E-05  4.772431004933242E-05
 1.272487471299359E+03  5.279658871360643E-05 -1.818330522029843E-05  3.872237205197401E-05
 1.272694178166042E+03  3.517843135418530E-05 -2.055961044539201E-05  2.868524413423071E-05
 1.272900885032725E+03  1.778683315812463E-05 -2.020463090940394E-05  1.758481908544635E-05
 1.273107591899407E+03  2.214571323877479E-06 -1.903468397435049E-05  4.816189247646568E-06
 1.273314298766090E+03 -1.092158183413350E-05 -1.913837158440401E-05 -9.838238910431230E-06
 1.273521005632773E+03 -2.151548447304474E-05 -2.195918890363080E-05 -2.602314966319852E-05
 1.273727712499456E+03 -2.954681097046274E-05 -2.763792597781922E-05 -4.295062596726407E-05
 1.273934419366139E+03 -3.528526007814253E-05 -3.489472231221757E-05 -5.902465030226123E-05
 1.274141126232821E+03 -3.826929948665819E-05 -4.112042975235042E-05 -7.250411630946654E-05
 1.274347833099504E+03 -3.801581660158038E-05 -4.329721594442670E-05 -8.213768340854105E-05
 1.274554539966187E+03 -3.442979338919711E-05 -3.923357022833640E-05 -8.722680079873910E-05
 1.274761246832870E+03 -2.669694558669888E-05 -2.838196829324513E-05 -8.775029437788420E-05
 1.274967953699553E+03 -1.442746078526846E-05 -1.296213726498241E-05 -8.371923097999848E-05
 1.275174660566235E+03  9.349823367268972E-07  2.454956326503055E-06 -7.527941195222682E-05
 1.275381367432918E+03  1.646417674889405E-05  1.336385254774308E-05 -6.350679153797542E-05
 1.275588074299601E+03  2.912954346556001E-05  1.750753638846136E-05 -4.994675270061574E-05
 1.275794781166284E+03  3.710408032915613E-05  1.521863187781136E-05 -3.542225884120911E-05
 1.276001488032967E+03  4.033782692316329E-05  8.380480605307827E-06 -2.011765734127868E-05
 1.276208194899649E+03  4.004491575691771E-05 -2.974245412734611E-07 -4.738041602659476E-06
 1.276414901766332E+03  3.795754616588848E-05 -8.310252037790899E-06  9.831603869723399E-06
 1.276621608633015E+03  3.627668857799499E-05 -1.401771241871241E-05  2.319456577803622E-05
 1.276828315499698E+03  3.676650708693552E-05 -1.677243546555074E-05  3.533756011632472E-05
 1.277035022366381E+03  4.010717260417851E-05 -1.642491539838309E-05  4.576277549636285E-05
 1.277241729233064E+03  4.601938355881796E-05 -1.276858045651252E-05  5.317337737429165E-05
 1.277448436099746E+03  5.353607570025148E-05 -6.161312629648918E-06  5.644518972687182E-05
 1.277655142966429E+03  6.161339825094814E-05  1.946789156825890E-06  5.492563324568933E-05
 1.277861849833112E+03  6.960097214785133E-05  1.007919027884441E-05  4.887562304647583E-05
 1.278068556699795E+03  7.721933065060749E-05  1.763728917442142E-05  3.988106018572996E-05
 1.278275263566478E+03  8.421090902781259E-05  2.417133175425246E-05  3.041576639910282E-05
 1.278481970433160E+03  9.002111345922381E-05  2.917260589863080E-05  2.289054219214645E-05
 1.278688677299843E+03  9.424380954130979E-05  3.242967406563713E-05  1.858575323084033E-05
 1.278895384166526E+03  9.668520418971982E-05  3.401627251642392E-05  1.759737365258918E-05
 1.279102091033209E+03  9.655318801631008E-05  3.421195686365008E-05  1.948859852941506E-05
 1.279308797899891E+03  9.270239138235714E-05  3.343410895190191E-05  2.398887415520565E-05
 1.279515504766574E+03  8.474702898195879E-05  3.213027312021222E-05  3.050680277248349E-05
 1.279722211633257E+03  7.354368398632821E-05  3.033308116623390E-05  3.777352828056302E-05
 1.279928918499940E+03  6.003616987192151E-05  2.735339611048548E-05  4.464686998487469E-05
 1.280135625366623E+03  4.502316332505307E-05  2.296141693469700E-05  5.019910505480243E-05
 1.280342332233306E+03  2.920489454873859E-05  1.819209269421362E-05  5.397465004537347E-05
 1.280549039099988E+03  1.253598973025710E-05  1.479545374405422E-05  5.595390099043945E-05
 1.280755745966671E+03 -5.180801769713583E-06  1.429726983315227E-05  5.637552508755764E-05
 1.280962452833354E+03 -2.392252978840326E-05  1.654730546268857E-05  5.573292273571701E-05
 1.281169159700037E+03 -4.375532954369737E-05  1.961918338133639E-05  5.451528592597538E-05
 1.281375866566720E+03 -6.457048996100223E-05  2.084672863911230E-05  5.368413142435927E-05
 1.281582573433402E+03 -8.573275925723850E-05  1.839151242272186E-05  5.457567444019581E-05
 1.281789280300085E+03 -1.064457989597839E-04  1.240293923970848E-05  5.761453612675160E-05
 1.281995987166768E+03 -1.264378249368966E-04  4.016156976871521E-06  6.162417442237902E-05
 1.282202694033451E+03 -1.458968609246575E-04 -5.650085976083297E-06  6.477083952445908E-05
 1.282409400900134E+03 -1.646521062989986E-04 -1.544466781727705E-05  6.581947744321165E-05
 1.282616107766816E+03 -1.820213427937978E-04 -2.413893738101303E-05  6.414906837279993E-05
 1.282822814633499E+03 -1.969590498006740E-04 -3.061503207713034E-05  5.914066133476739E-05
 1.283029521500182E+03 -2.081200481860238E-04 -3.375456784338038E-05  5.022534222803507E-05
 1.283236228366865E+03 -2.143490007070689E-04 -3.257805568929184E-05  3.717907029641629E-05
 1.283442935233548E+03 -2.149220970558835E-04 -2.684205567721198E-05  2.021705141330363E-05
 1.283649642100230E+03 -2.099646727485305E-04 -1.720528635396068E-05  2.590901193554040E-07
 1.283856348966913E+03 -2.007899580581396E-04 -4.890634376975012E-06 -2.111230338745773E-05
 1.284063055833596E+03 -1.891874705055446E-04  8.245106199511465E-06 -4.253213974332246E-05
 1.284269762700279E+03 -1.766143746549584E-04  1.997596069530649E-05 -6.294672722307465E-05
 1.284476469566962E+03 -1.640027805890620E-04  2.879900735136554E-05 -8.146010638969761E-05
 1.284683176433645E+03 -1.524059820136175E-04  3.415130574185854E-05 -9.713481562068429E-05
 1.284889883300327E+03 -1.431590781778569E-04  3.568033621265121E-05 -1.087767120221406E-04
 1.285096590167010E+03 -1.375986329731627E-04  3.283104844459261E-05 -1.153314925129052E-04
 1.285303297033693E+03 -1.369616240913391E-04  2.524703317513532E-05 -1.157476256283749E-04
 1.285510003900376E+03 -1.414796289325518E-04  1.336993724021518E-05 -1.090535687308485E-04
 1.285716710767059E+03 -1.499191979408288E-04 -1.091064496860916E-06 -9.498997864668471E-05
 1.285923417633741E+03 -1.602796980470569E-04 -1.576333998504209E-05 -7.418279407179693E-05
 1.286130124500424E+03 -1.703255684976021E-04 -2.851299882761227E-05 -4.785785096788828E-05
 1.286336831367107E+03 -1.779835622762807E-04 -3.776837082164475E-05 -1.787944074289546E-05
 1.286543538233790E+03 -1.820768781493273E-04 -4.312778921095051E-05  1.296638225842944E-05
 1.286750245100473E+03 -1.824283025431001E-04 -4.537411560728843E-05  4.126769283960621E-05
 1.286956951967155E+03 -1.792258493707038E-04 -4.621777342495026E-05  6.397962202171759E-05
 1.287163658833838E+03 -1.723490889294910E-04 -4.724292069530067E-05  7.901838375301562E-05
 1.287370365700521E+03 -1.609592964757628E-04 -4.848046622463187E-05  8.526767809923300E-05
 1.287577072567204E+03 -1.441330252500705E-04 -4.860869466444262E-05  8.262888428254081E-05
 1.287783779433887E+03 -1.217741824652216E-04 -4.652967951324083E-05  7.156715832772748E-05
 1.287990486300570E+03 -9.448582306990916E-05 -4.184009567681501E-05  5.254251474237984E-05
 1.288197193167252E+03 -6.291353674046235E-05 -3.467722826644426E-05  2.586960834285654E-05
 1.288403900033935E+03 -2.751999869933519E-05 -2.603093970610093E-05 -8.013104038105678E-06
 1.288610606900618E+03  1.126044250297775E-05 -1.760366557929105E-05 -4.755156964969878E-05
 1.288817313767301E+03  5.249608965144509E-05 -1.120400178644676E-05 -9.010682381705229E-05
 1.289024020633984E+03  9.430592707773688E-05 -7.131175064623019E-06 -1.329666687538110E-04
 1.289230727500666E+03  1.344172794101386E-04 -4.258236089460521E-06 -1.733544840562991E-04
 1.289437434367349E+03  1.712206267466751E-04 -1.606477472992918E-06 -2.082686775371941E-04
 1.289644141234032E+03  2.037144350788694E-04  8.603139866059095E-07 -2.350950999723128E-04
 1.289850848100715E+03  2.314409000157280E-04  2.774810166805697E-06 -2.521047260531754E-04
 1.290057554967397E+03  2.545865414694676E-04  3.768098309764323E-06 -2.584733200209285E-04
 1.290264261834080E+03  2.733562973255138E-04  2.924122483649594E-06 -2.541634760537710E-04
 1.290470968700763E+03  2.881707340626205E-04 -2.133709531837447E-07 -2.395506314087359E-04
 1.290677675567446E+03  2.999856844828341E-04 -4.780878065269167E-06 -2.156901053960644E-04
 1.290884382434129E+03  3.101437425471962E-04 -9.553089898417522E-06 -1.844780564103123E-04
 1.291091089300812E+03  3.196767641134649E-04 -1.310878506266544E-05 -1.482184883680772E-04
 1.291297796167494E+03  3.290592634638753E-04 -1.408377061218324E-05 -1.097192875609311E-04
 1.291504503034177E+03  3.386131035259046E-04 -1.265154115315248E-05 -7.222643299351419E-05
 1.291711209900860E+03  3.479573703180222E-04 -1.046557864026187E-05 -3.912819611761806E-05
 1.291917916767543E+03  3.559890756989204E-04 -8.959823887988438E-06 -1.348679111200235E-05
 1.292124623634226E+03  3.619867621486167E-04 -8.040062248859670E-06  2.697827708071643E-06
 1.292331330500908E+03  3.658386198045274E-04 -6.459487456922375E-06  8.847853013554952E-06
 1.292538037367591E+03  3.678153840000614E-04 -3.418577914249266E-06  5.631014626833464E-06
 1.292744744234274E+03  3.688550177116112E-04  7.179168512450040E-07 -5.914913799857924E-06
 1.292951451100957E+03  3.699994712624485E-04  4.925993918658556E-06 -2.486812176568168E-05
 1.293158157967640E+03  3.719945152146839E-04  8.678868698541731E-06 -4.989237837208990E-05
 1.293364864834322E+03  3.749809327613651E-04  1.196203552328301E-05 -7.859045924519040E-05
 1.293571571701005E+03  3.784306114621716E-04  1.449685977966686E-05 -1.079137171008070E-04
 1.293778278567688E+03  3.819421388800634E-04  1.571406333644720E-05 -1.352492689512645E-04
 1.293984985434371E+03  3.852927862791622E-04  1.519200554139788E-05 -1.586418994041702E-04
 1.294191692301054E+03  3.880646937431745E-04  1.342197083203933E-05 -1.765778052237703E-04
 1.294398399167736E+03  3.891639381802883E-04  1.164790503460633E-05 -1.880918947610617E-04
 1.294605106034419E+03  3.872758702677323E-04  1.078985317737313E-05 -1.931217688541792E-04
 1.294811812901102E+03  3.820678877497277E-04  1.127886066493167E-05 -1.921234404165875E-04
 1.295018519767785E+03  3.744268229410527E-04  1.339195036276219E-05 -1.857837043435472E-04
 1.295225226634468E+03  3.657142655321480E-04  1.677257542870292E-05 -1.748321949123083E-04
 1.295431933501151E+03  3.563732318859827E-04  1.991447616084274E-05 -1.595681353150913E-04
 1.295638640367833E+03  3.455225529924374E-04  2.120334131877621E-05 -1.403349387370072E-04
 1.295845347234516E+03  3.316676205487104E-04  1.968303671956440E-05 -1.178868863639729E-04
 1.296052054101199E+03  3.137230214129913E-04  1.574064777687401E-05 -9.312435868650756E-05
 1.296258760967882E+03  2.921528417456840E-04  1.165886432485941E-05 -6.697651572642321E-05
 1.296465467834565E+03  2.685387083898594E-04  9.255394131990613E-06 -4.067931683019929E-05
 1.296672174701247E+03  2.441301020440559E-04  8.032286237358299E-06 -1.573184537374817E-05
 1.296878881567930E+03  2.194284091035503E-04  5.596086908643549E-06  6.423106948795498E-06
 1.297085588434613E+03  1.945709627925174E-04 -5.707916349573239E-07  2.447837277553752E-05
 1.297292295301296E+03  1.698012198296864E-04 -1.118634645891348E-05  3.706902337642648E-05
 1.297499002167978E+03  1.457771327945320E-04 -2.503642333645528E-05  4.290520118524835E-05
 1.297705709034661E+03  1.229931907726911E-04 -4.000700263223633E-05  4.129887382921596E-05
 1.297912415901344E+03  1.017878114949258E-04 -5.436750365089837E-05  3.262590990884065E-05
 1.298119122768027E+03  8.233489367190372E-05 -6.682569178328990E-05  1.831912559549856E-05
 1.298325829634710E+03  6.402893061836779E-05 -7.590528524847873E-05 -8.080986432096315E-09
 1.298532536501393E+03  4.657116298419084E-05 -8.003664350136885E-05 -2.095221446145323E-05
 1.298739243368075E+03  3.029659109712174E-05 -7.804515314030480E-05 -4.310956964855700E-05
 1.298945950234758E+03  1.501192926008782E-05 -7.033459206201575E-05 -6.515870085782582E-05
 1.299152657101441E+03 -1.373649180028136E-07 -5.839399390766831E-05 -8.585506571484602E-05
 1.299359363968124E+03 -1.565267173528340E-05 -4.353695157344184E-05 -1.038520824424884E-04
 1.299566070834807E+03 -3.110204162488223E-05 -2.713161271689080E-05 -1.181751559520688E-04
 1.299772777701490E+03 -4.550690375226124E-05 -1.055146302458843E-05 -1.283467089687428E-04
 1.299979484568172E+03 -5.868571382398186E-05  4.871464986455631E-06 -1.339370251590352E-04
 1.300186191434855E+03 -7.191290028266822E-05  1.793157425367120E-05 -1.342778343183214E-04
 1.300392898301538E+03 -8.612646953791436E-05  2.770017772318889E-05 -1.284334769208195E-04
 1.300599605168221E+03 -1.012086491259875E-04  3.425657393218984E-05 -1.161819958032384E-04
 1.300806312034903E+03 -1.168197696159237E-04  3.940025417065174E-05 -9.831756876921630E-05
 1.301013018901586E+03 -1.329264588581860E-04  4.512546527507544E-05 -7.604907766702029E-05
 1.301219725768269E+03 -1.500701516604364E-04  5.196226531278825E-05 -5.049990981219679E-05
 1.301426432634952E+03 -1.686559976996765E-04  5.877968677919787E-05 -2.300989272784743E-05
 1.301633139501635E+03 -1.886324922113283E-04  6.313799652951646E-05  4.952763536437976E-06
 1.301839846368317E+03 -2.092957846599255E-04  6.267509167545704E-05  3.245802099626632E-05
 1.302046553235000E+03 -2.297393687885826E-04  5.631232936909036E-05  5.929803285338944E-05
 1.302253260101683E+03 -2.500170784402039E-04  4.434031584493736E-05  8.574094393837273E-05
 1.302459966968366E+03 -2.703920398121618E-04  2.856624498454030E-05  1.117240988641327E-04
 1.302666673835049E+03 -2.907069990895281E-04  1.163154195904514E-05  1.369693508620901E-04
 1.302873380701732E+03 -3.109926034714147E-04 -4.152533856938145E-06  1.609226388150642E-04
 1.303080087568414E+03 -3.310060463391010E-04 -1.676638479086723E-05  1.827005447420614E-04
 1.303286794435097E+03 -3.498500820145883E-04 -2.458368136681877E-05  2.016840959506230E-04
 1.303493501301780E+03 -3.671720090657540E-04 -2.699418520052399E-05  2.172003637762009E-04
 1.303700208168463E+03 -3.839502892556274E-04 -2.484930523799500E-05  2.286733454267033E-04
 1.303906915035146E+03 -4.016425262537912E-04 -2.028217654148623E-05  2.357897766504524E-04
 1.304113621901828E+03 -4.209085595865067E-04 -1.548123984723704E-05  2.388067281370553E-04
 1.304320328768511E+03 -4.411639238240880E-04 -1.141461020848222E-05  2.386969346987421E-04
 1.304527035635194E+03 -4.609390834753174E-04 -7.827922796688203E-06  2.367254478673371E-04
 1.304733742501877E+03 -4.783400258009385E-04 -4.646905885974384E-06  2.340789987965129E-04
 1.304940449368560E+03 -4.922939345410118E-04 -2.720995420979477E-06  2.319441417845784E-04
 1.305147156235242E+03 -5.031899587467775E-04 -2.606342828503916E-06  2.312389542335862E-04
 1.305353863101925E+03 -5.117961132450263E-04 -4.004888665309903E-06  2.317965711529923E-04
 1.305560569968608E+03 -5.182180188787328E-04 -6.277516927111204E-06  2.325596937979395E-04
 1.305767276835291E+03 -5.213721802419177E-04 -8.869348575135660E-06  2.323217326156424E-04
 1.305973983701974E+03 -5.198628300068300E-04 -1.125666235457512E-05  2.299766062673313E-04
 1.306180690568656E+03 -5.129790660658648E-04 -1.247835041373602E-05  2.247269746048497E-04
