# Time profile of laser fields
# External field strength is not included, just h_i(t)*sin(f_i*t+phi_i)
# Time [t_ty]           | Amplitude(1:#Laser)
  3.1006030002421024E+01  8.1831847951525399E-02
  3.1212736869103832E+01  4.0570571167104830E-02
  3.1419443735786636E+01 -7.6003652519850292E-04
  3.1626150602469444E+01 -4.2089345393728834E-02
  3.1832857469152252E+01 -8.3346727926386713E-02
  3.2039564335835060E+01 -1.2446167952573597E-01
  3.2246271202517867E+01 -1.6536393899406676E-01
  3.2452978069200675E+01 -2.0598360860251436E-01
  3.2659684935883476E+01 -2.4625127353903783E-01
  3.2866391802566284E+01 -2.8609812053116040E-01
  3.3073098669249092E+01 -3.2545605544072331E-01
  3.3279805535931899E+01 -3.6425781962972353E-01
  3.3486512402614707E+01 -4.0243710489836693E-01
  3.3693219269297515E+01 -4.3992866679892267E-01
  3.3899926135980323E+01 -4.7666843613172710E-01
  3.4106633002663123E+01 -5.1259362843282097E-01
  3.4313339869345931E+01 -5.4764285126610224E-01
  3.4520046736028739E+01 -5.8175620913663995E-01
  3.4726753602711547E+01 -6.1487540584588229E-01
  3.4933460469394355E+01 -6.4694384411382833E-01
  3.5140167336077162E+01 -6.7790672229791793E-01
  3.5346874202759970E+01 -7.0771112804337388E-01
  3.5553581069442771E+01 -7.3630612870493450E-01
  3.5760287936125579E+01 -7.6364285838548118E-01
  3.5966994802808387E+01 -7.8967460144279400E-01
  3.6173701669491194E+01 -8.1435687232175158E-01
  3.6380408536174002E+01 -8.3764749157554208E-01
  3.6587115402856810E+01 -8.5950665794597469E-01
  3.6793822269539618E+01 -8.7989701637970730E-01
  3.7000529136222426E+01 -8.9878372186417144E-01
  3.7207236002905226E+01 -9.1613449897408883E-01
  3.7413942869588034E+01 -9.3191969702683830E-01
  3.7620649736270842E+01 -9.4611234075239836E-01
  3.7827356602953650E+01 -9.5868817639129733E-01
  3.8034063469636457E+01 -9.6962571314177481E-01
  3.8240770336319265E+01 -9.7890625988534086E-01
  3.8447477203002073E+01 -9.8651395712796119E-01
  3.8654184069684874E+01 -9.9243580410229237E-01
  3.8860890936367682E+01 -9.9666168098464825E-01
  3.9067597803050489E+01 -9.9918436618873041E-01
  3.9274304669733297E+01 -9.9999954870657237E-01
  3.9481011536416105E+01 -9.9910583547560616E-01
  3.9687718403098913E+01 -9.9650475375926240E-01
  3.9894425269781721E+01 -9.9220074853703399E-01
  4.0101132136464521E+01 -9.8620117490846781E-01
  4.0307839003147329E+01 -9.7851628552405923E-01
  4.0514545869830137E+01 -9.6915921306453356E-01
  4.0721252736512945E+01 -9.5814594779845474E-01
  4.0927959603195752E+01 -9.4549531025651012E-01
  4.1134666469878560E+01 -9.3122891906917182E-01
  4.1341373336561368E+01 -9.1537115402269187E-01
  4.1548080203244176E+01 -8.9794911439657421E-01
  4.1754787069926977E+01 -8.7899257265370834E-01
  4.1961493936609784E+01 -8.5853392356230862E-01
  4.2168200803292592E+01 -8.3660812883661251E-01
  4.2374907669975400E+01 -8.1325265739092667E-01
  4.2581614536658208E+01 -7.8850742130912588E-01
  4.2788321403341016E+01 -7.6241470763903851E-01
  4.2995028270023823E+01 -7.3501910612825327E-01
  4.3201735136706624E+01 -7.0636743302485716E-01
  4.3408442003389432E+01 -6.7650865107330682E-01
  4.3615148870072240E+01 -6.4549378584217398E-01
  4.3821855736755047E+01 -6.1337583852671851E-01
  4.4028562603437855E+01 -5.8020969537533906E-01
  4.4235269470120663E+01 -5.4605203389464985E-01
  4.4441976336803471E+01 -5.1096122599348726E-01
  4.4648683203486272E+01 -4.7499723823135975E-01
  4.4855390070169079E+01 -4.3822152934179875E-01
  4.5062096936851887E+01 -4.0069694520574534E-01
  4.5268803803534695E+01 -3.6248761145444641E-01
  4.5475510670217503E+01 -3.2365882388538197E-01
  4.5682217536900311E+01 -2.8427693687850542E-01
  4.5888924403583118E+01 -2.4440925000347641E-01
  4.6095631270265926E+01 -2.0412389301165360E-01
  4.6302338136948727E+01 -1.6348970940941163E-01
  4.6509045003631535E+01 -1.2257613881169879E-01
  4.6715751870314342E+01 -8.1453098276932909E-02
  4.6922458736997150E+01 -4.0190862825976587E-02
  4.7129165603679958E+01  1.1400546505979483E-03
  4.7335872470362766E+01  4.2469023891749218E-02
  4.7542579337045574E+01  8.3725417965763146E-02
  4.7749286203728374E+01  1.2483873396437625E-01
  4.7955993070411182E+01  1.6573871348495547E-01
  4.8162699937093990E+01  2.0635546269482560E-01
  4.8369406803776798E+01  2.4661957177261079E-01
  4.8576113670459605E+01  2.8646223352242450E-01
  4.8782820537142413E+01  3.2581536095825403E-01
  4.8989527403825221E+01  3.6461170365757228E-01
  4.9196234270508022E+01  4.0278496268534930E-01
  4.9402941137190830E+01  4.4026990389207621E-01
  4.9609648003873637E+01  4.7700246939217322E-01
  4.9816354870556445E+01  5.1291988703228408E-01
  5.0023061737239253E+01  5.4796077766239548E-01
  5.0229768603922061E+01  5.8206526002645120E-01
  5.0436475470604869E+01  6.1517505309322063E-01
  5.0643182337287676E+01  6.4723357565255613E-01
  5.0849889203970477E+01  6.7818604300681651E-01
  5.1056596070653285E+01  7.0797956059225642E-01
  5.1263302937336093E+01  7.3656321437035355E-01
  5.1470009804018900E+01  7.6388815783463715E-01
  5.1676716670701708E+01  7.8990769548430950E-01
  5.1883423537384516E+01  7.9828581536959120E-01
  5.2090130404067324E+01  8.0434080128590157E-01
  5.2296837270750125E+01  8.0811878260720615E-01
  5.2503544137432932E+01  8.0967132209951442E-01
  5.2710251004115740E+01  8.0905522865707435E-01
  5.2916957870798548E+01  8.0633235860740471E-01
  5.3123664737481356E+01  8.0156940609836702E-01
  5.3330371604164164E+01  7.9483768310303882E-01
  5.3537078470846971E+01  7.8621288959953151E-01
  5.3743785337529772E+01  7.7577487450296578E-01
  5.3950492204212580E+01  7.6360738794562488E-01
  5.4157199070895388E+01  7.4979782551875684E-01
  5.4363905937578195E+01  7.3443696510557444E-01
  5.4570612804261003E+01  7.1761869694967895E-01
  5.4777319670943811E+01  6.9943974761637995E-01
  5.4984026537626619E+01  6.7999939851616220E-01
  5.5190733404309420E+01  6.5939919966985383E-01
  5.5397440270992227E+01  6.3774267940385232E-01
  5.5604147137675035E+01  6.1513505067105845E-01
  5.5810854004357843E+01  5.9168291469890277E-01
  5.6017560871040651E+01  5.6749396267008978E-01
  5.6224267737723459E+01  5.4267667614433579E-01
  5.6430974604406266E+01  5.1734002693050585E-01
  5.6637681471089074E+01  4.9159317711812545E-01
  5.6844388337771875E+01  4.6554517997525885E-01
  5.7051095204454683E+01  4.3930468241623433E-01
  5.7257802071137490E+01  4.1297962973765923E-01
  5.7464508937820298E+01  3.8667697331457562E-01
  5.7671215804503106E+01  3.6050238194056433E-01
  5.7877922671185914E+01  3.3455995748604639E-01
  5.8084629537868722E+01  3.0895195553800719E-01
  5.8291336404551522E+01  2.8377851167193535E-01
  5.8498043271234330E+01  2.5913737399289349E-01
  5.8704750137917138E+01  2.3512364256742685E-01
  5.8911457004599946E+01  2.1182951635139999E-01
  5.9118163871282754E+01  1.8934404820100600E-01
  5.9324870737965561E+01  1.6775290853500632E-01
  5.9531577604648369E+01  1.4713815819589660E-01
  5.9738284471331170E+01  1.2757803103612644E-01
  5.9944991338013978E+01  1.0914672673279854E-01
  6.0151698204696785E+01  9.1914214310505851E-02
  6.0358405071379593E+01  7.5946046827126426E-02
  6.0565111938062401E+01  6.1303187651614813E-02
  6.0771818804745209E+01  4.8041848736099922E-02
  6.0978525671428017E+01  3.6213341257008043E-02
  6.1185232538110824E+01  2.5863938971530796E-02
  6.1391939404793625E+01  1.7034754606614765E-02
  6.1598646271476433E+01  9.7616295678096439E-03
  6.1805353138159241E+01  4.0750372248722659E-03
  6.2012060004842048E+01  0.0000000000000000E+00
  6.2218766871524856E+01  0.0000000000000000E+00
  6.2425473738207664E+01  0.0000000000000000E+00
  6.2632180604890472E+01  0.0000000000000000E+00
  6.2838887471573273E+01  0.0000000000000000E+00
  6.3045594338256080E+01  0.0000000000000000E+00
  6.3252301204938888E+01  0.0000000000000000E+00
  6.3459008071621696E+01  0.0000000000000000E+00
  6.3665714938304504E+01  0.0000000000000000E+00
  6.3872421804987312E+01  0.0000000000000000E+00
  6.4079128671670119E+01  0.0000000000000000E+00
  6.4285835538352927E+01  0.0000000000000000E+00
  6.4492542405035735E+01  0.0000000000000000E+00
  6.4699249271718543E+01  0.0000000000000000E+00
  6.4905956138401351E+01  0.0000000000000000E+00
  6.5112663005084144E+01  0.0000000000000000E+00
  6.5319369871766952E+01  0.0000000000000000E+00
  6.5526076738449760E+01  0.0000000000000000E+00
  6.5732783605132568E+01  0.0000000000000000E+00
  6.5939490471815375E+01  0.0000000000000000E+00
  6.6146197338498183E+01  0.0000000000000000E+00
  6.6352904205180991E+01  0.0000000000000000E+00
  6.6559611071863799E+01  0.0000000000000000E+00
  6.6766317938546607E+01  0.0000000000000000E+00
  6.6973024805229414E+01  0.0000000000000000E+00
  6.7179731671912222E+01  0.0000000000000000E+00
  6.7386438538595030E+01  0.0000000000000000E+00
  6.7593145405277838E+01  0.0000000000000000E+00
  6.7799852271960646E+01  0.0000000000000000E+00
  6.8006559138643453E+01  0.0000000000000000E+00
  6.8213266005326247E+01  0.0000000000000000E+00
  6.8419972872009055E+01  0.0000000000000000E+00
  6.8626679738691863E+01  0.0000000000000000E+00
  6.8833386605374670E+01  0.0000000000000000E+00
  6.9040093472057478E+01  0.0000000000000000E+00
  6.9246800338740286E+01  0.0000000000000000E+00
  6.9453507205423094E+01  0.0000000000000000E+00
  6.9660214072105902E+01  0.0000000000000000E+00
  6.9866920938788709E+01  0.0000000000000000E+00
  7.0073627805471517E+01  0.0000000000000000E+00
  7.0280334672154325E+01  0.0000000000000000E+00
  7.0487041538837133E+01  0.0000000000000000E+00
  7.0693748405519941E+01  0.0000000000000000E+00
  7.0900455272202748E+01  0.0000000000000000E+00
  7.1107162138885542E+01  0.0000000000000000E+00
  7.1313869005568350E+01  0.0000000000000000E+00
  7.1520575872251158E+01  0.0000000000000000E+00
  7.1727282738933965E+01  0.0000000000000000E+00
  7.1933989605616773E+01  0.0000000000000000E+00
  7.2140696472299581E+01  0.0000000000000000E+00
  7.2347403338982389E+01  0.0000000000000000E+00
  7.2554110205665197E+01  0.0000000000000000E+00
  7.2760817072348004E+01  0.0000000000000000E+00
  7.2967523939030812E+01  0.0000000000000000E+00
  7.3174230805713620E+01  0.0000000000000000E+00
  7.3380937672396428E+01  0.0000000000000000E+00
  7.3587644539079236E+01  0.0000000000000000E+00
  7.3794351405762043E+01  0.0000000000000000E+00
  7.4001058272444851E+01  0.0000000000000000E+00
  7.4207765139127645E+01  0.0000000000000000E+00
  7.4414472005810453E+01  0.0000000000000000E+00
  7.4621178872493260E+01  0.0000000000000000E+00
  7.4827885739176068E+01  0.0000000000000000E+00
  7.5034592605858876E+01  0.0000000000000000E+00
  7.5241299472541684E+01  0.0000000000000000E+00
  7.5448006339224492E+01  0.0000000000000000E+00
  7.5654713205907299E+01  0.0000000000000000E+00
  7.5861420072590107E+01  0.0000000000000000E+00
  7.6068126939272915E+01  0.0000000000000000E+00
  7.6274833805955723E+01  0.0000000000000000E+00
  7.6481540672638531E+01  0.0000000000000000E+00
  7.6688247539321338E+01  0.0000000000000000E+00
  7.6894954406004146E+01  0.0000000000000000E+00
  7.7101661272686954E+01  0.0000000000000000E+00
  7.7308368139369747E+01  0.0000000000000000E+00
  7.7515075006052555E+01  0.0000000000000000E+00
  7.7721781872735363E+01  0.0000000000000000E+00
  7.7928488739418171E+01  0.0000000000000000E+00
  7.8135195606100979E+01  0.0000000000000000E+00
  7.8341902472783786E+01  0.0000000000000000E+00
  7.8548609339466594E+01  0.0000000000000000E+00
  7.8755316206149402E+01  0.0000000000000000E+00
  7.8962023072832210E+01  0.0000000000000000E+00
  7.9168729939515018E+01  0.0000000000000000E+00
  7.9375436806197825E+01  0.0000000000000000E+00
  7.9582143672880633E+01  0.0000000000000000E+00
  7.9788850539563441E+01  0.0000000000000000E+00
  7.9995557406246249E+01  0.0000000000000000E+00
  8.0202264272929042E+01  0.0000000000000000E+00
  8.0408971139611850E+01  0.0000000000000000E+00
  8.0615678006294658E+01  0.0000000000000000E+00
  8.0822384872977466E+01  0.0000000000000000E+00
  8.1029091739660274E+01  0.0000000000000000E+00
  8.1235798606343081E+01  0.0000000000000000E+00
  8.1442505473025889E+01  0.0000000000000000E+00
  8.1649212339708697E+01  0.0000000000000000E+00
  8.1855919206391505E+01  0.0000000000000000E+00
  8.2062626073074313E+01  0.0000000000000000E+00
  8.2269332939757120E+01  0.0000000000000000E+00
  8.2476039806439928E+01  0.0000000000000000E+00
  8.2682746673122736E+01  0.0000000000000000E+00
  8.2889453539805544E+01  0.0000000000000000E+00
  8.3096160406488352E+01  0.0000000000000000E+00
  8.3302867273171145E+01  0.0000000000000000E+00
  8.3509574139853953E+01  0.0000000000000000E+00
  8.3716281006536761E+01  0.0000000000000000E+00
  8.3922987873219569E+01  0.0000000000000000E+00
  8.4129694739902376E+01  0.0000000000000000E+00
  8.4336401606585184E+01  0.0000000000000000E+00
  8.4543108473267992E+01  0.0000000000000000E+00
  8.4749815339950800E+01  0.0000000000000000E+00
  8.4956522206633608E+01  0.0000000000000000E+00
  8.5163229073316415E+01  0.0000000000000000E+00
  8.5369935939999223E+01  0.0000000000000000E+00
  8.5576642806682031E+01  0.0000000000000000E+00
  8.5783349673364839E+01  0.0000000000000000E+00
  8.5990056540047647E+01  0.0000000000000000E+00
  8.6196763406730440E+01  0.0000000000000000E+00
  8.6403470273413248E+01  0.0000000000000000E+00
  8.6610177140096056E+01  0.0000000000000000E+00
  8.6816884006778864E+01  0.0000000000000000E+00
  8.7023590873461671E+01  0.0000000000000000E+00
  8.7230297740144479E+01  0.0000000000000000E+00
  8.7437004606827287E+01  0.0000000000000000E+00
  8.7643711473510095E+01  0.0000000000000000E+00
  8.7850418340192903E+01  0.0000000000000000E+00
  8.8057125206875710E+01  0.0000000000000000E+00
  8.8263832073558518E+01  0.0000000000000000E+00
  8.8470538940241326E+01  0.0000000000000000E+00
  8.8677245806924134E+01  0.0000000000000000E+00
  8.8883952673606942E+01  0.0000000000000000E+00
  8.9090659540289749E+01  0.0000000000000000E+00
  8.9297366406972543E+01  0.0000000000000000E+00
  8.9504073273655351E+01  0.0000000000000000E+00
  8.9710780140338159E+01  0.0000000000000000E+00
  8.9917487007020966E+01  0.0000000000000000E+00
  9.0124193873703774E+01  0.0000000000000000E+00
  9.0330900740386582E+01  0.0000000000000000E+00
  9.0537607607069390E+01  0.0000000000000000E+00
  9.0744314473752198E+01  0.0000000000000000E+00
  9.0951021340435005E+01  0.0000000000000000E+00
  9.1157728207117813E+01  0.0000000000000000E+00
  9.1364435073800621E+01  0.0000000000000000E+00
  9.1571141940483429E+01  0.0000000000000000E+00
  9.1777848807166237E+01  0.0000000000000000E+00
  9.1984555673849044E+01  0.0000000000000000E+00
  9.2191262540531852E+01  0.0000000000000000E+00
  9.2397969407214646E+01  0.0000000000000000E+00
  9.2604676273897454E+01  0.0000000000000000E+00
  9.2811383140580261E+01  0.0000000000000000E+00
  9.3018090007263069E+01  0.0000000000000000E+00
  9.3224796873945877E+01  0.0000000000000000E+00
  9.3431503740628685E+01  0.0000000000000000E+00
  9.3638210607311493E+01  0.0000000000000000E+00
  9.3844917473994300E+01  0.0000000000000000E+00
  9.4051624340677108E+01  0.0000000000000000E+00
  9.4258331207359916E+01  0.0000000000000000E+00
  9.4465038074042724E+01  0.0000000000000000E+00
  9.4671744940725532E+01  0.0000000000000000E+00
  9.4878451807408339E+01  0.0000000000000000E+00
  9.5085158674091147E+01  0.0000000000000000E+00
  9.5291865540773941E+01  0.0000000000000000E+00
  9.5498572407456749E+01  0.0000000000000000E+00
  9.5705279274139556E+01  0.0000000000000000E+00
  9.5911986140822364E+01  0.0000000000000000E+00
  9.6118693007505172E+01  0.0000000000000000E+00
  9.6325399874187980E+01  0.0000000000000000E+00
  9.6532106740870788E+01  0.0000000000000000E+00
  9.6738813607553595E+01  0.0000000000000000E+00
  9.6945520474236403E+01  0.0000000000000000E+00
  9.7152227340919211E+01  0.0000000000000000E+00
  9.7358934207602019E+01  0.0000000000000000E+00
  9.7565641074284827E+01  0.0000000000000000E+00
  9.7772347940967634E+01  0.0000000000000000E+00
  9.7979054807650442E+01  0.0000000000000000E+00
  9.8185761674333250E+01  0.0000000000000000E+00
  9.8392468541016044E+01  0.0000000000000000E+00
  9.8599175407698851E+01  0.0000000000000000E+00
  9.8805882274381659E+01  0.0000000000000000E+00
  9.9012589141064467E+01  0.0000000000000000E+00
  9.9219296007747275E+01  0.0000000000000000E+00
  9.9426002874430083E+01  0.0000000000000000E+00
  9.9632709741112890E+01  0.0000000000000000E+00
  9.9839416607795698E+01  0.0000000000000000E+00
  1.0004612347447851E+02  0.0000000000000000E+00
  1.0025283034116131E+02  0.0000000000000000E+00
  1.0045953720784412E+02  0.0000000000000000E+00
  1.0066624407452693E+02  0.0000000000000000E+00
  1.0087295094120974E+02  0.0000000000000000E+00
  1.0107965780789254E+02  0.0000000000000000E+00
  1.0128636467457535E+02  0.0000000000000000E+00
  1.0149307154125815E+02  0.0000000000000000E+00
  1.0169977840794095E+02  0.0000000000000000E+00
  1.0190648527462376E+02  0.0000000000000000E+00
  1.0211319214130657E+02  0.0000000000000000E+00
  1.0231989900798938E+02  0.0000000000000000E+00
  1.0252660587467219E+02  0.0000000000000000E+00
  1.0273331274135499E+02  0.0000000000000000E+00
  1.0294001960803780E+02  0.0000000000000000E+00
  1.0314672647472061E+02  0.0000000000000000E+00
  1.0335343334140342E+02  0.0000000000000000E+00
  1.0356014020808622E+02  0.0000000000000000E+00
  1.0376684707476903E+02  0.0000000000000000E+00
  1.0397355394145184E+02  0.0000000000000000E+00
  1.0418026080813465E+02  0.0000000000000000E+00
  1.0438696767481744E+02  0.0000000000000000E+00
  1.0459367454150025E+02  0.0000000000000000E+00
  1.0480038140818306E+02  0.0000000000000000E+00
  1.0500708827486586E+02  0.0000000000000000E+00
  1.0521379514154867E+02  0.0000000000000000E+00
  1.0542050200823148E+02  0.0000000000000000E+00
  1.0562720887491429E+02  0.0000000000000000E+00
  1.0583391574159710E+02  0.0000000000000000E+00
  1.0604062260827990E+02  0.0000000000000000E+00
  1.0624732947496271E+02  0.0000000000000000E+00
  1.0645403634164552E+02  0.0000000000000000E+00
  1.0666074320832833E+02  0.0000000000000000E+00
  1.0686745007501113E+02  0.0000000000000000E+00
  1.0707415694169394E+02  0.0000000000000000E+00
  1.0728086380837675E+02  0.0000000000000000E+00
  1.0748757067505954E+02  0.0000000000000000E+00
  1.0769427754174235E+02  0.0000000000000000E+00
  1.0790098440842516E+02  0.0000000000000000E+00
  1.0810769127510797E+02  0.0000000000000000E+00
  1.0831439814179078E+02  0.0000000000000000E+00
  1.0852110500847358E+02  0.0000000000000000E+00
  1.0872781187515639E+02  0.0000000000000000E+00
  1.0893451874183920E+02  0.0000000000000000E+00
  1.0914122560852201E+02  0.0000000000000000E+00
  1.0934793247520481E+02  0.0000000000000000E+00
  1.0955463934188762E+02  0.0000000000000000E+00
  1.0976134620857043E+02  0.0000000000000000E+00
  1.0996805307525324E+02  0.0000000000000000E+00
  1.1017475994193605E+02  0.0000000000000000E+00
  1.1038146680861884E+02  0.0000000000000000E+00
  1.1058817367530165E+02  0.0000000000000000E+00
  1.1079488054198445E+02  0.0000000000000000E+00
  1.1100158740866726E+02  0.0000000000000000E+00
  1.1120829427535007E+02  0.0000000000000000E+00
  1.1141500114203288E+02  0.0000000000000000E+00
  1.1162170800871569E+02  0.0000000000000000E+00
  1.1182841487539849E+02  0.0000000000000000E+00
  1.1203512174208130E+02  0.0000000000000000E+00
  1.1224182860876411E+02  0.0000000000000000E+00
  1.1244853547544692E+02  0.0000000000000000E+00
  1.1265524234212972E+02  0.0000000000000000E+00
  1.1286194920881253E+02  0.0000000000000000E+00
  1.1306865607549534E+02  0.0000000000000000E+00
