# Induced dipole moment in x, y and z direction, all in Rydberg units
# 1 Ry time unit = 2 Hartree a.u. = 0.048377687 fs
# 1 Ry dipole moment unit = sqrt(2) Hartree a.u.
#!BT VERSION                     v3.0.3                                                      
#!BT DATE                        29-JUN-2022_10:49:34_+0200                                  
#!BT SYSID                       "B302_HIS_CH3"                                              
#!BT NATOMS                      97                                                          
#!BT NTYPES                      5                                                           
#!BT ATOMSPERTYPE                40,44,6,6,1                                                 
#!BT NELEC                       1.360000E+02,1.360000E+02                                   
#!BT DX                   a0     3.000000E-01                                                
#!BT T_START              t_ry   0.000000E+00                                                
#!BT DT                   t_ry   4.134137E-01                                                
#!BT BOOSTMASK                   global                                                      
#!BT BOOSTENERGY          Ry     1.000000E-03                                                
#!BT BOOSTKVEC                   7.071068E-01,0.000000E+00,7.071068E-01                      
#!BT EXCITATION                  no                                                          
#!BT EXCITMASK                   global                                                      
#!BT NLASER                      0                                                           
#!BT LASERFREQ            Ry                                                                 
#!BT LASERINT             W/cm^2                                                             
#!BT LASEREFIELD          E_ry                                                               
#!BT LASERPOLX                                                                               
#!BT LASERPOLY                                                                               
#!BT LASERPOLZ                                                                               
#!BT LASERSTART           t_ry                                                               
#!BT LASEREND             t_ry                                                               
#!BT OBSERVABLE                  dipole                                                      
#!BT STRIDE                      1                                                           
#!BT MASK                        global1                                                     
#!BT NAREAS                      1                                                           
#!BT AREA                        1                                                           
#!BT SPIN                        tot                                                         
#!BT DIP0                 dip_ry 2.482709E+02,3.177657E+02,7.468487E+02                      
#time                 |           x          |           y          |           z          |
 1.242308268763669E+03  1.679683422537437E-03 -1.327932212859650E-03  2.290065406214126E-03
 1.242721682497035E+03  1.581533602745822E-03  6.841072593601893E-04  2.821197291837052E-03
 1.243135096230400E+03  1.730119015292075E-03  2.661874821058063E-03  3.874727866786998E-03
 1.243548509963766E+03  1.893173478265453E-03  3.853794052247395E-03  4.728399423470364E-03
 1.243961923697131E+03  1.255937610523006E-03  3.648576263401537E-03  4.726540797832968E-03
 1.244375337430497E+03  1.655546680581210E-04  1.984852023781514E-03  3.809184554825151E-03
 1.244788751163863E+03 -2.645615742267182E-04 -7.219636119657480E-04  2.604403341365469E-03
 1.245202164897228E+03  2.843038147659627E-04 -3.769066741426741E-03  1.584968089446193E-03
 1.245615578630594E+03  1.605980129113505E-03 -6.567582407853934E-03  7.487784856721191E-04
 1.246028992363960E+03  3.217791007187998E-03 -8.623551193352341E-03 -1.699488154827122E-04
 1.246442406097325E+03  4.787728650768486E-03 -9.718023306447776E-03 -9.816657252486038E-04
 1.246855819830691E+03  6.186710338539569E-03 -9.889162484853387E-03 -1.038917852270060E-03
 1.247269233564056E+03  7.000978739682751E-03 -9.027485088495268E-03 -3.916122159353108E-05
 1.247682647297422E+03  6.848854400914206E-03 -7.063931445657090E-03  1.819266778170459E-03
 1.248096061030788E+03  5.647030918481732E-03 -4.408465971664555E-03  3.727436567601217E-03
 1.248509474764153E+03  3.479221104385033E-03 -2.055945440304185E-03  4.788623145145721E-03
 1.248922888497519E+03  1.065624869625026E-03 -7.770236971396116E-04  4.696181685403644E-03
 1.249336302230884E+03 -4.581045658653693E-04 -5.370282232775025E-04  3.819568477638313E-03
 1.249749715964250E+03 -9.290648307853644E-04 -9.158412016745388E-04  2.685024453739970E-03
 1.250163129697616E+03 -8.211809784768320E-04 -1.391440510531083E-03  1.579184974616510E-03
 1.250576543430981E+03 -4.080276530942228E-04 -1.470327876518240E-03  7.819940001354553E-04
 1.250989957164347E+03  2.159592180532854E-04 -8.543865679939699E-04  5.489940174356889E-04
 1.251403370897713E+03  1.061721835498020E-03  4.076649461808302E-04  6.572752532747472E-04
 1.251816784631078E+03  2.151636086267672E-03  1.891875530873222E-03  7.710019928026668E-04
 1.252230198364444E+03  3.298005488659328E-03  3.128392416272163E-03  8.845763867384449E-04
 1.252643612097809E+03  3.947653535220752E-03  3.850270174723391E-03  7.865235440931428E-04
 1.253057025831175E+03  3.426275160279602E-03  4.264134572679268E-03 -3.111481146333972E-05
 1.253470439564541E+03  1.480577295438934E-03  4.866100453739364E-03 -1.914186652129501E-03
 1.253883853297906E+03 -1.393565547942899E-03  5.885265866993450E-03 -4.601261663879086E-03
 1.254297267031272E+03 -4.355924268111266E-03  7.213793993798845E-03 -7.372085041538412E-03
 1.254710680764637E+03 -6.539045948017019E-03  8.613074516233610E-03 -9.074577264186701E-03
 1.255124094498003E+03 -7.794305002335022E-03  9.860560741572044E-03 -9.116268753132317E-03
 1.255537508231369E+03 -8.290128843128741E-03  1.074265199559932E-02 -7.778663207204772E-03
 1.255950921964734E+03 -8.078435941001771E-03  1.115555229449683E-02 -5.620977642820435E-03
 1.256364335698100E+03 -7.271680153451143E-03  1.104075278158234E-02 -3.258176083136277E-03
 1.256777749431466E+03 -6.126932385853934E-03  1.033548520916838E-02 -1.281621362522856E-03
 1.257191163164831E+03 -5.227107009687870E-03  9.297719606820465E-03 -1.090468505253739E-04
 1.257604576898197E+03 -4.897183751211287E-03  8.563978639188008E-03  2.445829594535098E-04
 1.258017990631562E+03 -5.030573292714280E-03  8.708988538160156E-03  2.810650028095552E-05
 1.258431404364928E+03 -5.581324597784487E-03  9.713198163467496E-03 -6.310386003178792E-04
 1.258844818098294E+03 -6.559712204591506E-03  1.093271361742154E-02 -1.504858410385168E-03
 1.259258231831659E+03 -7.782387434730254E-03  1.167168505219252E-02 -2.159499095455431E-03
 1.259671645565025E+03 -8.765044364082542E-03  1.163326560686073E-02 -2.462512783040438E-03
 1.260085059298390E+03 -9.179709635532163E-03  1.085697999957347E-02 -2.511233707878091E-03
 1.260498473031756E+03 -9.249726849105855E-03  9.696920065323411E-03 -2.437993017792905E-03
 1.260911886765122E+03 -9.129578797626436E-03  8.515102879243841E-03 -2.105925690784716E-03
 1.261325300498487E+03 -8.704647351976291E-03  7.389178946255015E-03 -1.122562962905249E-03
 1.261738714231853E+03 -8.094604692274743E-03  6.487962182006868E-03  5.798588093739454E-04
 1.262152127965219E+03 -7.491109993679856E-03  6.106412889039348E-03  2.633309005091178E-03
 1.262565541698584E+03 -7.163508378170036E-03  6.269613716085587E-03  4.662254666300214E-03
 1.262978955431950E+03 -7.331964857144158E-03  6.702079103035885E-03  6.382934890098113E-03
 1.263392369165315E+03 -7.936787054063643E-03  7.150169943031415E-03  7.325865200755288E-03
 1.263805782898681E+03 -8.715928159972464E-03  7.711996181001268E-03  6.926763768206001E-03
 1.264219196632047E+03 -9.241931192804032E-03  8.461533968215917E-03  5.236359900777643E-03
 1.264632610365412E+03 -9.640002582642637E-03  9.012161475652647E-03  2.776919930397526E-03
 1.265046024098778E+03 -1.020672873630701E-02  9.050358470346964E-03  6.428484209664020E-05
 1.265459437832143E+03 -1.080966120372295E-02  8.851164907582643E-03 -1.982995784942432E-03
 1.265872851565509E+03 -1.103505417702877E-02  8.857026115379085E-03 -2.604589337806829E-03
 1.266286265298875E+03 -1.037820925535016E-02  9.164749325009325E-03 -1.706417878494904E-03
 1.266699679032240E+03 -8.731181727029025E-03  9.586740612064659E-03  1.355386718842055E-04
 1.267113092765606E+03 -6.466177576129439E-03  9.794131490423297E-03  2.354494914470706E-03
 1.267526506498971E+03 -4.156378306959141E-03  9.350475896383159E-03  4.492372424579116E-03
 1.267939920232337E+03 -2.294997852430924E-03  7.940885452399016E-03  5.789228581193129E-03
 1.268353333965703E+03 -1.135686768833466E-03  5.779829078676357E-03  5.960330669950054E-03
 1.268766747699068E+03 -9.831748297131071E-04  3.520678025552115E-03  4.937949844816103E-03
 1.269180161432434E+03 -2.074661569139380E-03  1.680933140903562E-03  2.692123640372301E-03
 1.269593575165800E+03 -3.997759597211825E-03  3.615464547124247E-04 -3.731220750751163E-04
 1.270006988899165E+03 -5.728065357516243E-03 -2.067912973870989E-04 -3.424046224836275E-03
 1.270420402632531E+03 -6.484031340193042E-03  1.805565793802089E-04 -5.743186369045361E-03
 1.270833816365896E+03 -6.370375572629428E-03  1.210503641971172E-03 -7.053200755876787E-03
 1.271247230099262E+03 -5.867609608486646E-03  2.150117335759205E-03 -7.357732568038955E-03
 1.271660643832628E+03 -4.746252494243208E-03  2.425276170129109E-03 -6.645286489856517E-03
 1.272074057565993E+03 -2.715285688111635E-03  2.040622890433497E-03 -5.049958135941779E-03
 1.272487471299359E+03 -1.054964021136584E-04  1.232341837862805E-03 -3.077734790622344E-03
 1.272900885032725E+03  2.268624035423272E-03  2.115228126058355E-04 -1.725652589811943E-03
 1.273314298766090E+03  3.754825656500316E-03 -9.827486750282333E-04 -1.706364223991841E-03
 1.273727712499456E+03  4.679752840246465E-03 -2.356831349743516E-03 -2.613690144244174E-03
 1.274141126232821E+03  5.425354356162870E-03 -3.435499032946154E-03 -3.684757361838820E-03
 1.274554539966187E+03  5.573475479081935E-03 -3.783902529278294E-03 -4.661521841399008E-03
 1.274967953699552E+03  4.900394868883495E-03 -3.394611233659361E-03 -5.412961258116411E-03
 1.275381367432918E+03  3.834070719960891E-03 -2.538481731335196E-03 -5.499277432932104E-03
 1.275794781166284E+03  2.889635004379443E-03 -1.799613306332049E-03 -4.918592062722382E-03
 1.276208194899649E+03  2.494834413539593E-03 -1.688059939624509E-03 -4.364840176663165E-03
 1.276621608633015E+03  2.670756879922465E-03 -2.370340874449539E-03 -4.566763928551154E-03
 1.277035022366381E+03  3.245027740462092E-03 -3.753039051218821E-03 -5.500490092344990E-03
 1.277448436099746E+03  3.845202753097965E-03 -5.647165381958530E-03 -6.734483186164653E-03
 1.277861849833112E+03  4.013026295552891E-03 -7.850965437683044E-03 -8.079222040350942E-03
 1.278275263566477E+03  4.049632630398037E-03 -9.983741709731930E-03 -8.925896442519843E-03
 1.278688677299843E+03  4.504618194715704E-03 -1.156898776770277E-02 -8.518049215126666E-03
 1.279102091033209E+03  5.318495419032843E-03 -1.225503221263580E-02 -6.876319228126704E-03
 1.279515504766574E+03  6.236113787451814E-03 -1.199711310232487E-02 -4.486793951173240E-03
 1.279928918499940E+03  7.342792074354065E-03 -1.109679002667008E-02 -1.839632232076838E-03
 1.280342332233306E+03  8.757263567957807E-03 -1.001410259004842E-02  4.548315765759980E-04
 1.280755745966671E+03  1.045127283418879E-02 -9.054810263080526E-03  2.190144725432219E-03
 1.281169159700037E+03  1.210733158583821E-02 -8.287898788466919E-03  3.496675197084187E-03
 1.281582573433402E+03  1.334089763383872E-02 -7.535138158857535E-03  4.275822921158579E-03
 1.281995987166768E+03  1.397684814938316E-02 -6.769252577555562E-03  4.271067290005703E-03
 1.282409400900134E+03  1.405196969861322E-02 -6.256821635020060E-03  3.700390850099211E-03
 1.282822814633499E+03  1.365815564119544E-02 -6.329418394443564E-03  2.926132093421074E-03
 1.283236228366865E+03  1.253958615635042E-02 -6.946818259962129E-03  1.748067523067220E-03
 1.283649642100230E+03  1.093491015697623E-02 -8.101400541477233E-03  1.353293391730404E-04
 1.284063055833596E+03  9.791703793922579E-03 -9.551051617677331E-03 -1.219760524463709E-03
 1.284476469566962E+03  9.398801602912954E-03 -1.072055375306036E-02 -1.753930441964258E-03
 1.284889883300327E+03  9.357146596045141E-03 -1.118938992783569E-02 -1.260160697029278E-03
 1.285303297033693E+03  9.086308342943994E-03 -1.073307840232474E-02  5.491136778346117E-05
 1.285716710767058E+03  8.518238009344259E-03 -9.264359670737576E-03  2.025241719593396E-03
 1.286130124500424E+03  8.013068506926402E-03 -6.749873081673741E-03  4.609769321518797E-03
 1.286543538233790E+03  7.634837478150303E-03 -3.418309567848610E-03  7.270616006280761E-03
 1.286956951967155E+03  7.275760713611135E-03 -2.525916092395164E-04  8.920722553625637E-03
 1.287370365700521E+03  7.016571318814613E-03  1.801799369900436E-03  8.828040346543276E-03
 1.287783779433887E+03  6.893891712223876E-03  2.393560663222161E-03  7.165302217799763E-03
 1.288197193167252E+03  6.624285048104639E-03  1.536426341147035E-03  4.782794321272377E-03
 1.288610606900618E+03  6.130266178956845E-03 -3.956756943921391E-04  2.440723627842090E-03
 1.289024020633983E+03  5.615054933116426E-03 -2.742740387191134E-03  4.888666386477780E-04
 1.289437434367349E+03  4.851270095230120E-03 -4.943586235640396E-03 -1.172133008026321E-03
 1.289850848100715E+03  3.851958488723994E-03 -6.756773740164590E-03 -2.523920980365801E-03
 1.290264261834080E+03  2.681408712106759E-03 -8.008066537286140E-03 -3.242197057716112E-03
 1.290677675567446E+03  1.412853368918832E-03 -8.407686013754301E-03 -2.921188349773729E-03
 1.291091089300812E+03  3.646016372726990E-04 -7.857232329115504E-03 -1.568517719647389E-03
 1.291504503034177E+03 -4.260177017840761E-04 -6.616186858877882E-03 -2.568520687873388E-05
 1.291917916767543E+03 -8.625029897189052E-04 -5.108120756005974E-03  1.143530726039899E-03
 1.292331330500908E+03 -5.833551740295206E-04 -3.456257325979095E-03  2.131817280996984E-03
 1.292744744234274E+03  4.356082564243025E-04 -1.608703554950353E-03  2.997321364205163E-03
 1.293158157967639E+03  1.944088594029836E-03  3.503208350252862E-04  3.445699116923606E-03
 1.293571571701005E+03  3.385230752485313E-03  1.944726970918964E-03  3.331375493075939E-03
 1.293984985434371E+03  3.982935783653829E-03  2.593565152096744E-03  2.796505865376275E-03
 1.294398399167736E+03  3.644231780924656E-03  2.178079560110291E-03  2.199140566176538E-03
 1.294811812901102E+03  3.223181989227442E-03  1.028936317993612E-03  1.607159722084361E-03
 1.295225226634468E+03  2.711487227088583E-03 -2.362765012549062E-04  8.051734391756327E-04
 1.295638640367833E+03  1.502817760638209E-03 -6.962898845586096E-04 -1.441854461745606E-04
 1.296052054101199E+03 -2.975203847199737E-04  2.436112329178286E-04 -8.172967802693165E-04
 1.296465467834564E+03 -2.337321762354350E-03  2.430889246227252E-03 -9.297361104927404E-04
 1.296878881567930E+03 -4.510544731857635E-03  4.920674984646212E-03 -2.580556655402688E-04
 1.297292295301296E+03 -6.348840567028446E-03  6.665143970110421E-03  9.947705527793005E-04
 1.297705709034661E+03 -7.141899297238297E-03  7.182306905804126E-03  2.339089094107294E-03
 1.298119122768027E+03 -6.697715494084377E-03  6.514325328680570E-03  3.613205786564322E-03
 1.298532536501393E+03 -5.501135808628987E-03  5.039527345616079E-03  4.681238682678668E-03
 1.298945950234758E+03 -4.159457005926015E-03  3.184532300338105E-03  5.324992867144829E-03
 1.299359363968124E+03 -2.943703160298128E-03  1.505444532256206E-03  5.581504140423021E-03
 1.299772777701489E+03 -2.157976262566308E-03  6.317019243056166E-04  5.407613443139780E-03
 1.300186191434855E+03 -2.008319597877062E-03  7.989480847641062E-04  4.638211526867053E-03
 1.300599605168220E+03 -2.541765643996996E-03  1.555368312210703E-03  3.202425468543879E-03
 1.301013018901586E+03 -3.560468330164213E-03  2.285607287092262E-03  1.275918668852682E-03
 1.301426432634952E+03 -4.450412352667854E-03  3.092247117933766E-03 -7.947521759206211E-04
 1.301839846368317E+03 -4.909710222932517E-03  4.310028116719877E-03 -2.767987201536926E-03
 1.302253260101683E+03 -5.135906358873399E-03  5.674996231959994E-03 -4.157564964316407E-03
 1.302666673835049E+03 -5.669994953166224E-03  6.768042484793568E-03 -4.501605723021385E-03
 1.303080087568414E+03 -6.539980976498327E-03  7.413112099698083E-03 -3.916779378414503E-03
 1.303493501301780E+03 -6.787887468277631E-03  7.641969517521829E-03 -2.538939476721680E-03
 1.303906915035145E+03 -6.067509797901494E-03  7.421813813607514E-03 -3.192821581023964E-04
 1.304320328768511E+03 -4.643786850323295E-03  6.463519015028396E-03  2.437165968444788E-03
 1.304733742501877E+03 -2.745269500707082E-03  4.709180629959064E-03  4.959059710927249E-03
 1.305147156235242E+03 -7.169190912463819E-04  2.413723064535134E-03  6.584110630569739E-03
 1.305560569968608E+03  9.881524455011004E-04  1.140926436846712E-04  7.206555001971537E-03
 1.305973983701974E+03  1.808294051926396E-03 -1.545168517054663E-03  6.715552445257345E-03
 1.306387397435339E+03  1.504519455664877E-03 -2.256535959645589E-03  4.953981158337228E-03
 1.306800811168705E+03  1.485362791413536E-04 -1.938541072490807E-03  2.247952228003669E-03
 1.307214224902070E+03 -1.994547885601605E-03 -3.782811704127198E-04 -9.424213104693990E-04
 1.307627638635436E+03 -4.408366686220688E-03  2.302097172560025E-03 -3.914959855933375E-03
 1.308041052368802E+03 -6.492954923658090E-03  5.647671179644931E-03 -5.967842890072461E-03
 1.308454466102167E+03 -7.975362385963081E-03  8.968476519271462E-03 -6.966546767444015E-03
 1.308867879835533E+03 -8.878278991943489E-03  1.128711318597198E-02 -7.152491828719576E-03
 1.309281293568898E+03 -8.849930580652199E-03  1.204151672840226E-02 -6.778237182174962E-03
 1.309694707302264E+03 -7.248968350410223E-03  1.131182252311191E-02 -5.955518187761299E-03
 1.310108121035630E+03 -4.339852899789776E-03  9.411108509993937E-03 -5.047788241085982E-03
 1.310521534768995E+03 -1.399986903493300E-03  6.772845643979508E-03 -4.469574036420454E-03
 1.310934948502361E+03  4.809749606806690E-04  4.227372793252471E-03 -4.278566563243658E-03
 1.311348362235726E+03  1.037770259870285E-03  2.608105699266616E-03 -4.091497329909544E-03
 1.311761775969092E+03  7.054931096206474E-04  2.369909371111589E-03 -3.308418245183020E-03
 1.312175189702458E+03 -2.266838273783378E-04  3.418141560928234E-03 -2.064023694060779E-03
 1.312588603435823E+03 -1.573414485420699E-03  5.232019288257561E-03 -9.417771813104991E-04
 1.313002017169189E+03 -3.283104121777569E-03  7.078346592891194E-03 -2.638872384750357E-04
 1.313415430902555E+03 -5.206479628697025E-03  8.321519853609516E-03 -4.813573251567504E-04
 1.313828844635920E+03 -7.195730339873307E-03  8.854489805685262E-03 -2.116526462714319E-03
 1.314242258369286E+03 -9.160724872742776E-03  9.184055391642687E-03 -5.154778342898680E-03
 1.314655672102651E+03 -1.067696189477374E-02  9.629298848039980E-03 -8.880796074663522E-03
 1.315069085836017E+03 -1.130506512049578E-02  9.967695151260614E-03 -1.235853548280375E-02
 1.315482499569383E+03 -1.098720191464508E-02  1.019041655865749E-02 -1.468117184344919E-02
 1.315895913302748E+03 -1.040536439106177E-02  1.034506804307966E-02 -1.530301993659577E-02
 1.316309327036114E+03 -9.965842516464818E-03  1.018211558766779E-02 -1.387638145399706E-02
 1.316722740769480E+03 -9.529637132345670E-03  9.657868694034732E-03 -1.066458643185797E-02
 1.317136154502845E+03 -9.155319780575155E-03  8.974679723792178E-03 -6.451215590004722E-03
 1.317549568236211E+03 -8.760679749002520E-03  8.404101779831308E-03 -2.117471700898932E-03
 1.317962981969576E+03 -8.403727236412806E-03  7.871985996928288E-03  1.531015151044812E-03
 1.318376395702942E+03 -8.165027592184515E-03  6.785507795427748E-03  4.114999848638945E-03
 1.318789809436307E+03 -7.588341452446912E-03  5.085926069966717E-03  5.322340930661085E-03
 1.319203223169673E+03 -6.452222720980672E-03  3.469482918262656E-03  5.260387837438429E-03
 1.319616636903039E+03 -5.029443918402876E-03  2.621875147042374E-03  4.543532277693885E-03
 1.320030050636404E+03 -3.769751050526793E-03  2.823769094788986E-03  3.581191778039283E-03
 1.320443464369770E+03 -2.936317708275737E-03  3.977587204133215E-03  2.542009785770460E-03
 1.320856878103136E+03 -2.520546112663169E-03  5.746973011298451E-03  1.486555699102610E-03
 1.321270291836501E+03 -2.361521009220269E-03  7.467702220026240E-03  5.971476613240156E-04
 1.321683705569867E+03 -2.428287723148514E-03  8.337756433206778E-03  6.797364437716169E-05
 1.322097119303232E+03 -2.761354823576312E-03  8.106991966201349E-03 -1.380032409770138E-04
 1.322510533036598E+03 -3.024167560539581E-03  6.826439323390332E-03 -2.728814788497402E-04
 1.322923946769964E+03 -2.817925408095334E-03  4.714345501952266E-03 -4.355799718496201E-04
 1.323337360503329E+03 -2.243532810041415E-03  2.243899980271635E-03 -4.572354944230028E-04
 1.323750774236695E+03 -1.418190113980700E-03 -1.140357973099526E-04 -1.084594479152656E-04
 1.324164187970061E+03 -7.401780786153722E-05 -1.931350653762820E-03  6.144606066982305E-04
 1.324577601703426E+03  2.070706120974819E-03 -3.020003201982036E-03  1.541433501870415E-03
 1.324991015436792E+03  4.576169054161028E-03 -3.517937885249012E-03  2.748070740267394E-03
 1.325404429170157E+03  6.782526968862612E-03 -3.722409979502572E-03  4.011870291492414E-03
 1.325817842903523E+03  8.568130139423147E-03 -3.918659831072091E-03  4.839456992954183E-03
 1.326231256636889E+03  9.885586556833914E-03 -4.483792707219436E-03  4.895663279967266E-03
 1.326644670370254E+03  1.071144861927564E-02 -5.822231451588777E-03  4.397933144105082E-03
 1.327058084103620E+03  1.106665334816626E-02 -8.110918764543840E-03  3.766261577425212E-03
 1.327471497836985E+03  1.085261280422856E-02 -1.091332698860015E-02  3.128153142711199E-03
 1.327884911570351E+03  1.016914715131634E-02 -1.353226802314111E-02  2.445842043471202E-03
 1.328298325303717E+03  9.458352096601175E-03 -1.523307636705340E-02  1.799110396177639E-03
 1.328711739037082E+03  9.038626680052175E-03 -1.565411713107778E-02  1.266492932472829E-03
 1.329125152770448E+03  9.049460494452433E-03 -1.523205357250390E-02  9.994667143473634E-04
 1.329538566503814E+03  9.328404816415059E-03 -1.431213512233853E-02  1.101107926615441E-03
 1.329951980237179E+03  9.672291408264755E-03 -1.292774765784088E-02  1.157160847924388E-03
 1.330365393970545E+03  1.025962543045011E-02 -1.145219779721174E-02  8.900179793727148E-04
 1.330778807703910E+03  1.106433333831092E-02 -1.051017746692651E-02  4.957753453709302E-04
 1.331192221437276E+03  1.199696912706827E-02 -1.045365120904762E-02  3.172306056740126E-04
 1.331605635170642E+03  1.314671766709807E-02 -1.091962641896771E-02  7.291542319762812E-04
 1.332019048904007E+03  1.427717763885994E-02 -1.160098917762298E-02  1.854462356845943E-03
 1.332432462637373E+03  1.503641372266884E-02 -1.228846968791686E-02  3.312037446107752E-03
 1.332845876370738E+03  1.523136505414868E-02 -1.257880894092978E-02  4.609362975202203E-03
 1.333259290104104E+03  1.473860415418926E-02 -1.239984301383856E-02  5.642717551040732E-03
 1.333672703837470E+03  1.366878680681793E-02 -1.219923409740886E-02  6.531633342774512E-03
 1.334086117570835E+03  1.223596449565889E-02 -1.242084207149219E-02  7.134439655374081E-03
 1.334499531304201E+03  1.059405112991385E-02 -1.298153772410160E-02  7.166369299170583E-03
 1.334912945037566E+03  8.999989067376646E-03 -1.339702783974417E-02  6.667914146191833E-03
 1.335326358770932E+03  7.753516644754654E-03 -1.318203075186375E-02  6.059179988483265E-03
 1.335739772504298E+03  7.038117281609857E-03 -1.223929859264672E-02  5.780714229445039E-03
 1.336153186237663E+03  6.843289859546076E-03 -1.067578531279878E-02  5.787538814502113E-03
 1.336566599971029E+03  7.128731721365966E-03 -8.839217380909759E-03  5.633082331996775E-03
 1.336980013704395E+03  7.733856633450387E-03 -7.202064348859949E-03  4.952443474053325E-03
 1.337393427437760E+03  8.289701171179331E-03 -6.041108389183591E-03  3.690720852659979E-03
 1.337806841171126E+03  8.481025337147230E-03 -5.090984384139574E-03  1.977499303620789E-03
 1.338220254904491E+03  8.338264621158942E-03 -3.886984183282038E-03  4.136344265361913E-04
 1.338633668637857E+03  7.956118439068405E-03 -2.461565221153705E-03 -6.600365020403842E-04
 1.339047082371223E+03  7.175832511649105E-03 -1.023217711406232E-03 -1.264939918769414E-03
 1.339460496104588E+03  5.734586909284189E-03  3.477626303833858E-04 -1.074381751436704E-03
 1.339873909837954E+03  3.636970979840726E-03  1.547004493659188E-03  2.003320150834043E-05
 1.340287323571320E+03  1.344319125280435E-03  2.189213859082884E-03  1.484067070691708E-03
 1.340700737304685E+03 -4.838446052701784E-04  2.224784915995315E-03  2.724760552268890E-03
 1.341114151038051E+03 -1.619244187992308E-03  2.014863080262330E-03  3.279011300151069E-03
 1.341527564771416E+03 -2.265863031936988E-03  1.808464752230066E-03  2.962021109169655E-03
 1.341940978504782E+03 -2.469684603084943E-03  1.670927279008083E-03  2.126867079709882E-03
 1.342354392238148E+03 -2.397502096442850E-03  1.546871176515197E-03  1.311611951223313E-03
 1.342767805971513E+03 -2.344059727391823E-03  1.624999660691628E-03  5.599651619832002E-04
 1.343181219704879E+03 -2.254299018687789E-03  2.359964174956986E-03 -2.674487407148263E-04
 1.343594633438244E+03 -2.030848642277761E-03  3.714339078953799E-03 -1.089349892822611E-03
 1.344008047171610E+03 -1.695839469022076E-03  5.208163436350333E-03 -2.024933491611591E-03
 1.344421460904976E+03 -1.350723725778380E-03  6.555349059851778E-03 -3.139688603823743E-03
 1.344834874638341E+03 -1.569420080187456E-03  7.573282760915845E-03 -4.435735379047401E-03
 1.345248288371707E+03 -2.778216687687518E-03  8.055392288611074E-03 -5.725229210838734E-03
 1.345661702105072E+03 -4.833099584146794E-03  7.685947858135478E-03 -6.786161566083138E-03
 1.346075115838438E+03 -7.104146269369949E-03  6.456332483026017E-03 -7.458110263542039E-03
 1.346488529571804E+03 -8.966557387935836E-03  4.855620318949150E-03 -7.794963756737161E-03
 1.346901943305169E+03 -1.000883664340790E-02  3.795001618243532E-03 -8.130277672535158E-03
 1.347315357038535E+03 -9.997922529549896E-03  3.792828014013594E-03 -8.432449318547697E-03
 1.347728770771901E+03 -9.180818098030841E-03  4.682759837862704E-03 -8.527807053269498E-03
 1.348142184505266E+03 -8.115408057363993E-03  6.144653846433812E-03 -8.600153694487744E-03
 1.348555598238632E+03 -7.099867221484146E-03  7.865202649497860E-03 -8.786257885844861E-03
 1.348969011971997E+03 -6.207170492558589E-03  9.460595879147604E-03 -8.940792048406365E-03
 1.349382425705363E+03 -5.801242084658043E-03  1.038513212790804E-02 -8.986513431750609E-03
 1.349795839438729E+03 -5.853333202907152E-03  1.039932552208711E-02 -8.670976655821505E-03
 1.350209253172094E+03 -6.028381062833432E-03  9.896702767036913E-03 -7.606101053738712E-03
 1.350622666905460E+03 -6.184266160744301E-03  9.508896996862859E-03 -6.023426449701219E-03
 1.351036080638826E+03 -6.260627046970058E-03  9.407267935159780E-03 -4.645467989575991E-03
 1.351449494372191E+03 -5.995974646481272E-03  9.061708292790627E-03 -4.102961369767399E-03
 1.351862908105557E+03 -5.206783054148900E-03  8.021083712208110E-03 -4.793204641032389E-03
 1.352276321838922E+03 -4.009313032014461E-03  6.369064216357856E-03 -6.363231641785205E-03
 1.352689735572288E+03 -2.748256442288266E-03  4.181010422712461E-03 -8.363434089005750E-03
 1.353103149305653E+03 -1.977966946327570E-03  1.593792407504679E-03 -1.037870959362408E-02
 1.353516563039019E+03 -1.816796707231561E-03 -9.043224923743765E-04 -1.180871268638839E-02
 1.353929976772385E+03 -1.768194421998714E-03 -2.597778300412301E-03 -1.210088292873479E-02
 1.354343390505750E+03 -1.443371330054788E-03 -2.847412216283374E-03 -1.103206955770020E-02
 1.354756804239116E+03 -9.837878786811416E-04 -1.664227937681062E-03 -8.812593135530733E-03
 1.355170217972482E+03 -7.940898754554837E-04  2.462313217961309E-04 -5.807135252894113E-03
 1.355583631705847E+03 -8.736988992268380E-04  2.108580799756510E-03 -2.703151308878660E-03
 1.355997045439213E+03 -1.285250814078154E-03  3.382981783943251E-03 -3.687296483576574E-04
 1.356410459172578E+03 -2.215818310418172E-03  3.893038555077055E-03  6.594934590111734E-04
 1.356823872905944E+03 -3.373245730017516E-03  3.643682064591758E-03  3.286868925442832E-04
 1.357237286639310E+03 -4.555053130417264E-03  2.717083907555207E-03 -9.447859663396230E-04
 1.357650700372675E+03 -5.695330200438775E-03  1.463358349553801E-03 -2.314034160121992E-03
 1.358064114106041E+03 -6.238365514889210E-03  2.478758190136432E-04 -2.928260435965058E-03
 1.358477527839407E+03 -5.723319482910938E-03 -6.069255851457456E-04 -2.237129584841568E-03
 1.358890941572772E+03 -4.444572801503455E-03 -5.796414532710514E-04 -2.397906343958311E-04
 1.359304355306138E+03 -2.739465009739206E-03  5.663016233370399E-04  2.856652625951028E-03
